customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level
CUST00339,C002,46-55,Male,USA,Medium,Young Professional,2023-04-25,Loyal
CUST00340,C006,26-35,Other,South Korea,High,Premium Customer,2025-02-08,New
CUST00341,C008,36-45,Male,Canada,Low,Budget Buyer,2025-01-27,New
CUST00342,C006,26-35,Other,Germany,Medium,Technology Enthusiast,2021-03-23,Regular
CUST00343,C006,46-55,Female,Germany,Premium,Value Seeker,2026-04-12,Regular
CUST00344,C007,18-25,Other,Germany,Premium,Technology Enthusiast,2024-06-08,VIP
CUST00345,C007,26-35,Male,Canada,Low,Technology Enthusiast,2020-01-19,New
CUST00346,C009,36-45,Female,Germany,Premium,Budget Buyer,2022-02-04,Loyal
CUST00347,C008,36-45,Other,Singapore,Premium,Technology Enthusiast,2025-12-01,New
CUST00348,C006,46-55,Other,UK,High,Technology Enthusiast,2023-12-12,New
CUST00349,C003,18-25,Male,Canada,Low,Value Seeker,2023-07-06,Loyal
CUST00350,C003,46-55,Female,UK,Premium,Premium Customer,2025-09-23,Regular
CUST00351,C008,26-35,Other,UK,Premium,Young Professional,2026-01-10,Regular
CUST00352,C003,46-55,Other,India,High,Budget Buyer,2023-07-12,VIP
CUST00353,C003,46-55,Other,South Korea,Premium,Premium Customer,2022-03-10,VIP
CUST00354,C008,26-35,Male,India,Medium,Young Professional,2025-06-24,New
CUST00355,C005,56+,Female,UK,Premium,Technology Enthusiast,2022-07-09,VIP
CUST00356,C009,18-25,Other,USA,High,Technology Enthusiast,2025-09-23,Loyal
CUST00357,C009,46-55,Other,Germany,Premium,Budget Buyer,2020-06-19,Regular
CUST00358,C005,46-55,Female,Japan,Low,Premium Customer,2020-05-12,New
CUST00359,C004,56+,Other,Japan,Premium,Value Seeker,2022-05-09,Regular
CUST00360,C004,18-25,Other,Japan,High,Technology Enthusiast,2022-04-27,Regular
CUST00361,C006,36-45,Other,Canada,Low,Value Seeker,2023-04-13,VIP
CUST00362,C001,26-35,Other,UK,Medium,Value Seeker,2023-02-09,Loyal
CUST00363,C004,46-55,Male,Canada,Premium,Premium Customer,2024-05-27,VIP
CUST00364,C002,46-55,Other,Canada,High,Premium Customer,2021-01-16,VIP
CUST00365,C006,18-25,Other,USA,Premium,Young Professional,2026-07-11,New
CUST00366,C009,26-35,Female,Germany,Premium,Young Professional,2024-06-17,Loyal
CUST00367,C005,56+,Other,UK,Premium,Young Professional,2023-10-15,New
CUST00368,C001,46-55,Male,USA,Medium,Premium Customer,2021-02-11,VIP
CUST00369,C001,26-35,Other,UK,High,Value Seeker,2024-10-18,Loyal
CUST00370,C002,36-45,Male,Japan,Medium,Budget Buyer,2024-01-16,VIP
CUST00371,C005,46-55,Other,USA,Low,Budget Buyer,2022-08-17,Regular
CUST00372,C008,26-35,Other,Germany,Premium,Budget Buyer,2020-11-15,New
CUST00373,C006,46-55,Other,UK,Premium,Budget Buyer,2021-05-08,Regular
CUST00374,C007,18-25,Male,Japan,High,Young Professional,2020-12-31,Regular
CUST00375,C007,26-35,Male,India,Medium,Premium Customer,2021-06-29,Loyal
CUST00376,C004,46-55,Other,South Korea,Medium,Budget Buyer,2021-09-12,New
CUST00377,C003,56+,Other,Singapore,High,Premium Customer,2021-05-19,Loyal
CUST00378,C003,36-45,Other,USA,Medium,Technology Enthusiast,2022-10-11,Loyal
CUST00379,C001,26-35,Other,Germany,Premium,Young Professional,2023-05-20,New
CUST00380,C004,46-55,Male,Germany,Premium,Technology Enthusiast,2025-07-20,New
CUST00381,C009,36-45,Female,UK,Premium,Technology Enthusiast,2020-02-19,VIP
CUST00382,C006,26-35,Female,USA,Low,Technology Enthusiast,2026-02-15,New
CUST00383,C001,26-35,Male,India,Premium,Technology Enthusiast,2022-12-09,Loyal
CUST00384,C009,46-55,Other,Singapore,Low,Technology Enthusiast,2024-08-28,Regular
CUST00385,C005,36-45,Male,Germany,Medium,Technology Enthusiast,2020-12-08,Loyal
CUST00386,C007,36-45,Other,Singapore,Medium,Budget Buyer,2020-09-27,Regular
CUST00387,C002,18-25,Female,India,High,Value Seeker,2024-11-14,New
CUST00388,C001,18-25,Male,South Korea,High,Technology Enthusiast,2021-07-16,Loyal
CUST00389,C003,26-35,Other,Canada,Low,Budget Buyer,2024-03-03,Loyal
CUST00390,C007,56+,Male,Canada,Low,Premium Customer,2023-01-19,VIP
CUST00391,C009,18-25,Female,UK,High,Value Seeker,2024-01-15,Loyal
CUST00392,C002,18-25,Male,India,Low,Budget Buyer,2026-06-08,Regular
CUST00393,C001,36-45,Female,UK,Medium,Budget Buyer,2025-04-16,VIP
CUST00394,C004,26-35,Female,Japan,High,Budget Buyer,2023-08-11,Loyal
CUST00395,C002,18-25,Male,Germany,Low,Premium Customer,2025-08-18,New
CUST00396,C008,36-45,Female,USA,Premium,Budget Buyer,2023-03-02,Loyal
CUST00397,C004,56+,Female,Germany,Premium,Young Professional,2023-04-09,VIP
CUST00398,C004,26-35,Male,India,Premium,Budget Buyer,2026-02-16,Regular
CUST00399,C009,18-25,Female,India,Premium,Young Professional,2023-11-19,New
CUST00400,C004,26-35,Female,South Korea,Low,Value Seeker,2025-12-10,Loyal
CUST00401,C002,26-35,Other,Singapore,High,Premium Customer,2020-06-28,New
CUST00402,C010,56+,Male,Singapore,Low,Technology Enthusiast,2021-01-26,New
CUST00403,C007,26-35,Female,Canada,High,Premium Customer,2021-06-19,Loyal
CUST00404,C006,36-45,Male,USA,Medium,Value Seeker,2025-01-28,New
CUST00405,C003,26-35,Female,South Korea,High,Premium Customer,2021-03-08,New
CUST00406,C009,26-35,Female,Canada,Premium,Young Professional,2024-01-07,New
CUST00407,C002,36-45,Other,India,Medium,Young Professional,2021-10-07,Regular
CUST00408,C002,36-45,Female,India,High,Young Professional,2022-10-13,Regular
CUST00409,C001,46-55,Other,Germany,Low,Premium Customer,2024-07-14,New
CUST00410,C003,18-25,Male,Germany,Medium,Value Seeker,2021-05-12,VIP
CUST00411,C006,56+,Other,Canada,Low,Budget Buyer,2020-12-10,New
CUST00412,C004,26-35,Male,Japan,Low,Budget Buyer,2024-12-21,VIP
CUST00413,C001,56+,Female,Singapore,Premium,Budget Buyer,2021-11-19,VIP
CUST00414,C007,36-45,Male,UK,High,Young Professional,2021-12-08,VIP
CUST00415,C003,56+,Other,Germany,High,Premium Customer,2020-05-21,VIP
CUST00416,C009,18-25,Male,Canada,Premium,Value Seeker,2025-05-16,VIP
CUST00417,C004,26-35,Other,India,Premium,Young Professional,2025-11-23,VIP
CUST00418,C009,36-45,Other,Japan,Premium,Young Professional,2025-06-08,Regular
CUST00419,C001,56+,Male,India,High,Budget Buyer,2023-07-30,VIP
CUST00420,C009,56+,Male,UK,Low,Value Seeker,2024-01-04,Regular
CUST00421,C005,18-25,Male,Singapore,High,Value Seeker,2025-12-25,Regular
CUST00422,C004,36-45,Other,India,High,Technology Enthusiast,2023-07-26,Regular
CUST00423,C010,46-55,Other,Canada,Medium,Premium Customer,2022-02-10,New
CUST00424,C002,26-35,Other,Germany,Low,Technology Enthusiast,2020-08-18,VIP
CUST00425,C001,56+,Male,UK,High,Value Seeker,2023-09-20,Loyal
CUST00426,C001,26-35,Other,UK,Low,Technology Enthusiast,2020-03-30,Loyal
CUST00427,C002,46-55,Other,USA,High,Young Professional,2024-03-10,Loyal
CUST00428,C003,46-55,Other,South Korea,High,Value Seeker,2021-10-07,Loyal
CUST00429,C004,46-55,Female,Canada,Medium,Value Seeker,2021-12-19,New
CUST00430,C010,56+,Male,UK,High,Technology Enthusiast,2024-05-22,Regular
CUST00431,C010,46-55,Male,Japan,Low,Value Seeker,2021-03-02,Loyal
CUST00432,C006,18-25,Other,Japan,Premium,Budget Buyer,2021-11-18,Loyal
CUST00433,C004,18-25,Female,Canada,Low,Budget Buyer,2022-10-19,New
CUST00434,C007,46-55,Male,Singapore,Premium,Premium Customer,2024-11-29,Loyal
CUST00435,C009,18-25,Female,Germany,Medium,Premium Customer,2024-03-17,New
CUST00436,C001,18-25,Female,Canada,Low,Budget Buyer,2023-04-22,Loyal
CUST00437,C003,26-35,Other,USA,Low,Young Professional,2024-03-17,VIP
CUST00438,C001,26-35,Other,Singapore,Medium,Budget Buyer,2024-11-01,New
CUST00439,C006,26-35,Female,Canada,High,Young Professional,2022-04-21,Regular
CUST00440,C002,46-55,Other,South Korea,Medium,Budget Buyer,2020-07-22,Loyal
CUST00441,C001,18-25,Female,South Korea,Medium,Budget Buyer,2024-10-17,New
CUST00442,C004,36-45,Male,South Korea,Low,Young Professional,2021-11-30,VIP
CUST00443,C008,36-45,Male,Singapore,Medium,Young Professional,2025-06-26,VIP
CUST00444,C006,46-55,Male,Canada,Premium,Premium Customer,2022-02-03,Loyal
CUST00445,C004,56+,Male,UK,Low,Budget Buyer,2023-01-05,Loyal
CUST00446,C009,56+,Male,India,Premium,Technology Enthusiast,2024-08-22,VIP
CUST00447,C009,56+,Male,South Korea,High,Budget Buyer,2025-04-28,VIP
CUST00448,C001,56+,Other,UK,Low,Premium Customer,2025-08-18,Regular
CUST00449,C003,26-35,Male,India,Premium,Budget Buyer,2022-05-17,VIP
CUST00450,C004,56+,Female,Japan,Low,Budget Buyer,2021-08-28,VIP
CUST00451,C009,56+,Female,Canada,Premium,Budget Buyer,2024-06-15,VIP
CUST00452,C002,26-35,Male,USA,Low,Technology Enthusiast,2024-08-24,New
CUST00453,C005,36-45,Female,Canada,Premium,Premium Customer,2026-01-02,VIP
CUST00454,C001,36-45,Female,UK,Premium,Budget Buyer,2021-12-06,VIP
CUST00455,C006,18-25,Other,South Korea,High,Young Professional,2022-08-31,New
CUST00456,C006,36-45,Female,South Korea,Low,Value Seeker,2023-05-26,Regular
CUST00457,C005,36-45,Female,Singapore,Low,Value Seeker,2024-12-19,VIP
CUST00458,C004,46-55,Other,Japan,Low,Technology Enthusiast,2024-07-25,Regular
CUST00459,C002,56+,Female,UK,Low,Value Seeker,2023-06-28,Regular
CUST00460,C004,26-35,Male,South Korea,Low,Young Professional,2020-08-24,Regular
CUST00461,C005,46-55,Other,Singapore,Low,Budget Buyer,2024-02-17,Regular
CUST00462,C006,56+,Female,UK,Premium,Technology Enthusiast,2025-06-25,Loyal
CUST00463,C006,36-45,Other,USA,High,Budget Buyer,2021-10-31,VIP
CUST00464,C001,56+,Male,Germany,Medium,Value Seeker,2021-10-29,Loyal
CUST00465,C007,18-25,Other,India,Premium,Value Seeker,2025-10-03,Regular
CUST00466,C010,26-35,Female,Canada,High,Premium Customer,2020-02-04,VIP
CUST00467,C006,36-45,Male,South Korea,High,Technology Enthusiast,2025-02-23,VIP
CUST00468,C010,18-25,Other,Japan,High,Young Professional,2021-02-23,New
CUST00469,C008,36-45,Female,Japan,High,Young Professional,2020-09-18,Loyal
CUST00470,C004,56+,Male,India,Premium,Young Professional,2021-09-06,Regular
CUST00471,C001,36-45,Female,Singapore,Premium,Premium Customer,2025-07-30,New
CUST00472,C010,26-35,Female,Germany,Premium,Young Professional,2026-06-01,Loyal
CUST00473,C003,26-35,Female,USA,Premium,Value Seeker,2026-04-05,Loyal
CUST00474,C009,36-45,Other,USA,Medium,Young Professional,2022-01-19,Regular
CUST00475,C005,36-45,Female,Canada,High,Premium Customer,2024-09-18,New
CUST00476,C008,56+,Other,USA,Premium,Value Seeker,2020-08-07,New
CUST00477,C007,36-45,Female,India,Medium,Value Seeker,2025-12-10,Regular
CUST00478,C006,56+,Female,UK,High,Value Seeker,2024-08-03,New
CUST00479,C008,26-35,Female,India,Low,Premium Customer,2023-09-24,Loyal
CUST00480,C004,56+,Male,South Korea,Low,Value Seeker,2021-11-21,VIP
CUST00481,C007,46-55,Female,Singapore,Low,Budget Buyer,2024-07-10,Regular
CUST00482,C006,36-45,Other,Germany,Low,Budget Buyer,2020-02-27,Regular
CUST00483,C004,36-45,Male,USA,Premium,Technology Enthusiast,2023-11-11,Loyal
CUST00484,C003,18-25,Female,Canada,Premium,Technology Enthusiast,2020-09-24,Loyal
CUST00485,C007,36-45,Female,Japan,Medium,Value Seeker,2021-07-02,VIP
CUST00486,C001,26-35,Other,UK,Medium,Budget Buyer,2022-07-24,Regular
CUST00487,C002,18-25,Female,Canada,Low,Technology Enthusiast,2024-02-10,New
CUST00488,C002,18-25,Other,USA,Premium,Premium Customer,2020-03-21,VIP
CUST00489,C002,36-45,Female,UK,Medium,Budget Buyer,2026-02-19,Loyal
CUST00490,C007,56+,Female,UK,Premium,Budget Buyer,2021-02-17,New
CUST00491,C005,18-25,Female,Germany,Medium,Young Professional,2021-04-11,Regular
CUST00492,C006,36-45,Male,India,Premium,Value Seeker,2024-08-05,VIP
CUST00493,C006,18-25,Male,USA,Low,Technology Enthusiast,2022-08-18,VIP
CUST00494,C003,56+,Male,USA,High,Value Seeker,2021-01-03,VIP
CUST00495,C005,46-55,Male,USA,Medium,Budget Buyer,2022-12-17,Loyal
CUST00496,C006,46-55,Other,USA,Low,Budget Buyer,2023-07-04,New
CUST00497,C003,36-45,Female,South Korea,High,Budget Buyer,2021-11-29,Loyal
CUST00498,C006,18-25,Female,Singapore,Premium,Young Professional,2022-01-19,VIP
CUST00499,C008,26-35,Male,UK,Low,Value Seeker,2024-09-23,New
CUST00500,C007,56+,Other,South Korea,Medium,Technology Enthusiast,2025-05-31,VIP
CUST00501,C006,26-35,Female,South Korea,Low,Premium Customer,2020-04-28,VIP
CUST00502,C001,36-45,Other,Japan,Low,Technology Enthusiast,2020-09-16,Regular
CUST00503,C006,56+,Other,USA,Premium,Value Seeker,2025-10-27,VIP
CUST00504,C006,26-35,Other,India,Low,Value Seeker,2024-04-25,VIP
CUST00505,C008,18-25,Female,Japan,Medium,Young Professional,2021-11-08,Loyal
CUST00506,C001,26-35,Other,Singapore,Premium,Value Seeker,2025-09-07,New
CUST00507,C008,56+,Female,USA,Premium,Premium Customer,2024-12-24,Loyal
CUST00508,C002,18-25,Male,Singapore,Premium,Budget Buyer,2025-07-30,New
CUST00509,C002,56+,Other,Germany,Premium,Young Professional,2023-06-01,Loyal
CUST00510,C001,46-55,Female,South Korea,High,Premium Customer,2022-07-02,New
CUST00511,C002,18-25,Female,Japan,High,Technology Enthusiast,2022-06-27,Loyal
CUST00512,C002,26-35,Female,UK,Premium,Budget Buyer,2020-07-06,Loyal
CUST00513,C010,26-35,Male,Singapore,Medium,Premium Customer,2022-03-13,Regular
CUST00514,C006,46-55,Male,USA,Premium,Premium Customer,2021-03-17,Regular
CUST00515,C008,56+,Other,India,Premium,Technology Enthusiast,2020-01-18,VIP
CUST00516,C009,56+,Male,UK,Low,Premium Customer,2021-12-26,Loyal
CUST00517,C009,46-55,Other,Germany,High,Premium Customer,2024-04-24,Loyal
CUST00518,C005,26-35,Male,Singapore,High,Technology Enthusiast,2025-01-28,Loyal
CUST00519,C009,26-35,Male,Canada,High,Value Seeker,2022-06-09,Regular
CUST00520,C009,36-45,Other,USA,High,Technology Enthusiast,2026-01-31,VIP
CUST00521,C010,46-55,Other,Canada,Premium,Budget Buyer,2026-05-26,New
CUST00522,C001,26-35,Male,India,Medium,Young Professional,2024-04-09,Regular
CUST00523,C005,26-35,Male,Canada,Medium,Technology Enthusiast,2022-10-23,New
CUST00524,C006,18-25,Other,Germany,Premium,Value Seeker,2025-01-27,Loyal
CUST00525,C001,46-55,Female,Japan,Low,Budget Buyer,2024-04-11,Loyal
CUST00526,C004,26-35,Other,Japan,Medium,Value Seeker,2024-12-19,Loyal
CUST00527,C008,18-25,Male,UK,Low,Premium Customer,2021-12-27,New
CUST00528,C007,56+,Female,UK,Medium,Technology Enthusiast,2023-02-17,Loyal
CUST00529,C001,46-55,Other,UK,Low,Value Seeker,2023-09-15,Loyal
CUST00530,C010,56+,Other,Canada,Premium,Technology Enthusiast,2020-07-27,Loyal
CUST00531,C002,56+,Male,UK,Low,Technology Enthusiast,2023-07-25,Regular
CUST00532,C007,56+,Female,USA,High,Value Seeker,2026-02-02,Regular
CUST00533,C006,36-45,Female,Germany,Premium,Technology Enthusiast,2023-09-18,New
CUST00534,C002,46-55,Male,Germany,Low,Young Professional,2023-11-18,VIP
CUST00535,C002,36-45,Other,Canada,Low,Technology Enthusiast,2024-04-29,Loyal
CUST00536,C009,46-55,Female,India,High,Value Seeker,2025-09-14,Loyal
CUST00537,C009,18-25,Male,India,Low,Value Seeker,2020-12-03,Regular
CUST00538,C007,26-35,Other,Singapore,Low,Value Seeker,2021-03-01,New
CUST00539,C008,18-25,Male,USA,Low,Value Seeker,2023-09-20,Loyal
CUST00540,C009,56+,Male,Canada,Premium,Premium Customer,2020-10-15,VIP
CUST00541,C007,36-45,Male,Singapore,Low,Technology Enthusiast,2024-11-08,New
CUST00542,C010,56+,Male,USA,High,Technology Enthusiast,2020-09-16,New
CUST00543,C005,56+,Male,Canada,Premium,Premium Customer,2023-05-19,VIP
CUST00544,C001,26-35,Other,Germany,Medium,Premium Customer,2025-04-25,Loyal
CUST00545,C003,36-45,Male,UK,Low,Budget Buyer,2023-05-05,New
CUST00546,C010,56+,Other,USA,High,Value Seeker,2024-06-02,Loyal
CUST00547,C004,56+,Male,UK,Medium,Value Seeker,2024-08-17,Loyal
CUST00548,C004,26-35,Other,India,Premium,Technology Enthusiast,2021-04-14,New
CUST00549,C005,36-45,Male,Germany,Premium,Young Professional,2020-10-02,Loyal
CUST00550,C003,18-25,Female,USA,Medium,Young Professional,2022-08-18,VIP
CUST00551,C008,56+,Other,Canada,Medium,Technology Enthusiast,2023-09-06,Loyal
CUST00552,C006,26-35,Male,Japan,Medium,Value Seeker,2024-10-20,VIP
CUST00553,C005,26-35,Other,Japan,Premium,Premium Customer,2024-01-12,VIP
CUST00554,C006,46-55,Other,USA,Medium,Technology Enthusiast,2023-06-05,New
CUST00555,C005,56+,Male,Canada,Low,Budget Buyer,2021-07-27,New
CUST00556,C009,56+,Other,Singapore,Medium,Budget Buyer,2020-05-07,Loyal
CUST00557,C009,46-55,Other,UK,High,Premium Customer,2026-01-19,Regular
CUST00558,C010,26-35,Female,USA,Premium,Young Professional,2023-04-06,New
CUST00559,C004,56+,Male,South Korea,Medium,Value Seeker,2021-11-10,Regular
CUST00560,C008,18-25,Male,South Korea,Medium,Budget Buyer,2024-01-09,Loyal
CUST00561,C006,18-25,Other,Germany,High,Premium Customer,2022-08-16,VIP
CUST00562,C008,18-25,Other,Japan,Low,Technology Enthusiast,2020-07-09,Loyal
CUST00563,C005,56+,Other,UK,Premium,Premium Customer,2026-06-28,Loyal
CUST00564,C010,56+,Female,Singapore,Medium,Technology Enthusiast,2020-11-14,VIP
CUST00565,C006,46-55,Female,India,Medium,Premium Customer,2023-11-14,Regular
CUST00566,C004,56+,Other,Canada,Medium,Value Seeker,2020-11-11,Regular
CUST00567,C003,56+,Other,USA,Medium,Premium Customer,2024-01-23,Loyal
CUST00568,C002,46-55,Female,Germany,Medium,Premium Customer,2025-05-26,New
CUST00569,C004,26-35,Other,UK,Medium,Technology Enthusiast,2020-06-25,New
CUST00570,C010,18-25,Male,Canada,Medium,Technology Enthusiast,2021-08-24,VIP
CUST00571,C010,18-25,Other,Canada,Low,Value Seeker,2026-04-27,VIP
CUST00572,C010,46-55,Male,Germany,Premium,Technology Enthusiast,2025-04-14,Regular
CUST00573,C010,56+,Other,Canada,Medium,Young Professional,2022-01-14,VIP
CUST00574,C010,26-35,Female,Singapore,Medium,Budget Buyer,2020-10-08,New
CUST00575,C004,56+,Other,Singapore,Medium,Technology Enthusiast,2025-11-11,New
CUST00576,C003,56+,Other,India,Low,Budget Buyer,2025-05-03,VIP
CUST00577,C003,18-25,Other,Singapore,Premium,Young Professional,2026-01-17,New
CUST00578,C009,26-35,Female,Singapore,High,Technology Enthusiast,2024-10-23,New
CUST00579,C007,36-45,Female,Germany,Low,Young Professional,2021-07-02,VIP
CUST00580,C005,18-25,Other,India,Low,Technology Enthusiast,2022-02-13,New
CUST00581,C007,36-45,Female,Japan,Low,Value Seeker,2022-04-21,VIP
CUST00582,C010,36-45,Other,Singapore,High,Technology Enthusiast,2022-11-04,Loyal
CUST00583,C007,46-55,Other,South Korea,Medium,Young Professional,2022-04-14,VIP
CUST00584,C005,56+,Female,Singapore,Medium,Budget Buyer,2023-06-10,Regular
CUST00585,C008,18-25,Male,Singapore,High,Technology Enthusiast,2021-10-24,New
CUST00586,C003,18-25,Male,UK,Premium,Technology Enthusiast,2024-05-12,VIP
CUST00587,C002,36-45,Male,Japan,Low,Technology Enthusiast,2020-09-19,New
CUST00588,C007,56+,Other,Canada,Low,Value Seeker,2024-06-29,VIP
CUST00589,C008,26-35,Other,Canada,Medium,Budget Buyer,2020-02-13,Regular
CUST00590,C010,18-25,Female,Germany,Low,Value Seeker,2021-11-25,New
CUST00591,C005,36-45,Other,Singapore,Premium,Technology Enthusiast,2024-06-24,Regular
CUST00592,C009,18-25,Male,Canada,High,Young Professional,2020-03-03,Loyal
CUST00593,C004,46-55,Female,India,High,Value Seeker,2022-03-07,VIP
CUST00594,C009,56+,Male,Canada,High,Budget Buyer,2021-03-12,Loyal
CUST00595,C009,36-45,Other,South Korea,Premium,Technology Enthusiast,2026-06-12,VIP
CUST00596,C004,46-55,Other,South Korea,Low,Premium Customer,2023-10-23,New
CUST00597,C005,46-55,Other,Germany,Medium,Young Professional,2020-10-03,VIP
CUST00598,C006,56+,Male,Canada,Medium,Young Professional,2025-10-16,New
CUST00599,C007,18-25,Other,UK,Premium,Young Professional,2023-11-01,Loyal
CUST00600,C004,36-45,Male,Germany,Premium,Value Seeker,2026-06-07,Regular
CUST00601,C004,26-35,Male,Germany,Medium,Technology Enthusiast,2022-12-23,Loyal
CUST00602,C003,18-25,Male,South Korea,Low,Technology Enthusiast,2021-03-12,New
CUST00603,C008,56+,Female,South Korea,High,Premium Customer,2024-02-29,Regular
CUST00604,C009,46-55,Male,UK,Low,Technology Enthusiast,2023-02-21,VIP
CUST00605,C008,18-25,Other,Japan,Premium,Value Seeker,2026-01-23,VIP
CUST00606,C002,46-55,Female,India,Low,Value Seeker,2025-10-23,VIP
CUST00607,C010,36-45,Female,Canada,Medium,Technology Enthusiast,2021-02-16,Loyal
CUST00608,C004,46-55,Other,Japan,High,Value Seeker,2023-01-08,VIP
CUST00609,C007,46-55,Other,Japan,High,Premium Customer,2022-05-12,Loyal
CUST00610,C008,56+,Male,Germany,Low,Young Professional,2022-01-06,Regular
CUST00611,C009,46-55,Male,UK,Medium,Premium Customer,2024-11-05,New
CUST00612,C003,46-55,Male,Japan,Premium,Young Professional,2024-09-22,Loyal
CUST00613,C009,18-25,Female,USA,Medium,Budget Buyer,2026-05-14,Regular
CUST00614,C005,18-25,Female,Japan,High,Young Professional,2025-05-05,Loyal
CUST00615,C009,36-45,Female,India,Premium,Budget Buyer,2026-04-02,Loyal
CUST00616,C010,56+,Other,UK,High,Young Professional,2022-03-25,Loyal
CUST00617,C009,46-55,Male,Singapore,High,Premium Customer,2025-06-19,Regular
CUST00618,C003,46-55,Other,Singapore,Low,Budget Buyer,2023-10-13,Regular
