customer_id,company_id,age_group,gender,location,income_segment,customer_segment,registration_date,loyalty_level,total_orders,total_quantity,total_spend,average_discount,customer_value
CUST00206,C007,56+,Female,Germany,Premium,High Value,2020-01-07,New,10.0,21.0,216567.05,0.11499999999999999,2165670.5
CUST00207,C009,18-25,Other,India,Premium,High Value,2024-01-17,New,12.0,24.0,353699.85,0.08333333333333333,4244398.199999999
CUST00208,C007,36-45,Other,India,High,High Value,2024-03-09,Loyal,13.0,33.0,291616.8,0.12692307692307694,3791018.4
CUST00209,C004,56+,Other,Japan,Medium,Regular Buyer,2021-02-28,Loyal,5.0,6.0,134480.65,0.030000000000000006,672403.25
CUST00210,C009,26-35,Other,South Korea,Premium,High Value,2023-10-18,Regular,10.0,16.0,233273.2,0.11500000000000002,2332732.0
CUST00211,C002,18-25,Female,Germany,Low,High Value,2025-02-17,New,11.0,21.0,219032.25,0.12727272727272726,2409354.75
CUST00212,C006,56+,Female,South Korea,High,Regular Buyer,2023-06-24,Regular,7.0,16.0,196541.1,0.09999999999999999,1375787.7
CUST00213,C005,18-25,Other,Japan,High,High Value,2024-01-02,Loyal,12.0,22.0,283854.5,0.10833333333333334,3406254.0
CUST00214,C007,46-55,Female,Japan,Medium,Premium Loyal,2024-06-26,VIP,16.0,33.0,437279.89999999997,0.125,6996478.399999999
CUST00215,C006,36-45,Male,Singapore,Low,High Value,2025-10-27,Regular,10.0,18.0,227375.3,0.095,2273753.0
CUST00216,C009,36-45,Male,USA,High,Premium Loyal,2023-04-18,Loyal,17.0,39.0,556219.0,0.07352941176470588,9455723.0
CUST00217,C008,26-35,Other,South Korea,High,Frequent Buyer,2024-10-11,New,9.0,22.0,197284.1,0.08888888888888889,1775556.9000000001
CUST00218,C006,36-45,Other,India,Low,Frequent Buyer,2024-11-16,Loyal,8.0,18.0,260438.1,0.08125,2083504.8
CUST00219,C009,18-25,Male,South Korea,Low,Frequent Buyer,2021-10-17,New,8.0,14.0,174586.95,0.10625,1396695.6
CUST00220,C004,36-45,Female,India,Medium,Premium Loyal,2024-02-09,Loyal,15.0,30.0,242620.7,0.10666666666666667,3639310.5
CUST00221,C006,18-25,Other,UK,High,High Value,2024-12-23,Loyal,10.0,22.0,222670.3,0.10500000000000001,2226703.0
CUST00222,C005,18-25,Male,UK,Premium,High Value,2022-10-19,VIP,13.0,25.0,302133.8,0.0923076923076923,3927739.4
CUST00223,C009,36-45,Female,South Korea,Medium,High Value,2021-04-27,Loyal,10.0,17.0,212913.8,0.07,2129138.0
CUST00224,C008,18-25,Male,USA,Premium,Frequent Buyer,2022-03-30,VIP,8.0,18.0,241714.65,0.10625000000000001,1933717.2
CUST00225,C002,36-45,Other,USA,High,Frequent Buyer,2023-08-02,Regular,8.0,17.0,232252.95,0.09375,1858023.6
CUST00226,C003,56+,Male,USA,Medium,Premium Loyal,2024-01-20,Regular,15.0,23.0,251018.75,0.08666666666666667,3765281.25
CUST00227,C008,36-45,Other,Japan,Premium,High Value,2020-04-17,Regular,13.0,27.0,245410.55,0.12692307692307694,3190337.15
CUST00228,C010,18-25,Female,Singapore,Premium,Regular Buyer,2020-12-19,VIP,5.0,8.0,120369.3,0.11000000000000001,601846.5
CUST00229,C007,18-25,Male,Japan,Low,High Value,2026-06-12,VIP,11.0,21.0,332757.7,0.10454545454545455,3660334.7
CUST00230,C009,26-35,Other,UK,Medium,Frequent Buyer,2023-11-12,New,8.0,19.0,227583.8,0.0625,1820670.4
CUST00231,C002,26-35,Female,UK,Medium,Regular Buyer,2025-10-23,Regular,6.0,10.0,151471.85,0.125,908831.1000000001
CUST00232,C006,36-45,Male,Canada,Medium,Frequent Buyer,2025-10-26,Loyal,9.0,19.0,216058.45,0.061111111111111116,1944526.05
CUST00233,C003,56+,Other,USA,Medium,Frequent Buyer,2023-05-25,Regular,9.0,15.0,198594.2,0.08333333333333333,1787347.8
CUST00234,C003,56+,Male,India,Low,High Value,2023-10-14,Loyal,11.0,21.0,219202.0,0.10454545454545454,2411222.0
CUST00235,C004,46-55,Other,India,Premium,Frequent Buyer,2026-06-01,Loyal,8.0,11.0,168254.9,0.15,1346039.2
CUST00236,C005,26-35,Other,Singapore,High,Frequent Buyer,2025-06-01,New,9.0,15.0,256360.55,0.07777777777777778,2307244.9499999997
CUST00237,C001,46-55,Female,South Korea,Premium,Frequent Buyer,2021-10-09,Loyal,9.0,17.0,214054.9,0.09444444444444444,1926494.0999999999
CUST00238,C010,36-45,Other,Japan,High,High Value,2021-08-11,Regular,11.0,20.0,292114.95,0.08181818181818182,3213264.45
CUST00239,C006,56+,Male,Japan,Medium,Regular Buyer,2025-10-10,New,7.0,15.0,162523.45,0.09285714285714286,1137664.1500000001
CUST00240,C005,26-35,Male,USA,Low,High Value,2025-01-15,VIP,12.0,28.0,274567.6,0.08333333333333333,3294811.1999999997
CUST00241,C010,26-35,Male,Japan,High,High Value,2024-09-08,Regular,14.0,33.0,315789.4,0.08928571428571429,4421051.600000001
CUST00242,C008,46-55,Female,Canada,Premium,Regular Buyer,2025-10-09,New,7.0,11.0,174127.1,0.09285714285714286,1218889.7
CUST00243,C007,46-55,Male,Germany,High,High Value,2025-09-01,New,10.0,23.0,216589.05,0.08499999999999999,2165890.5
CUST00244,C005,56+,Other,South Korea,High,High Value,2025-07-20,New,11.0,21.0,296998.65,0.10909090909090909,3266985.1500000004
CUST00245,C002,26-35,Female,Japan,Premium,High Value,2024-10-31,New,13.0,24.0,284049.15,0.07307692307692307,3692638.95
CUST00246,C007,56+,Other,Germany,High,High Value,2020-07-28,Loyal,13.0,24.0,368753.3,0.09615384615384616,4793792.899999999
CUST00247,C002,56+,Female,Canada,Low,Premium Loyal,2024-05-01,New,15.0,26.0,377013.75,0.07,5655206.25
CUST00248,C007,36-45,Other,Japan,Medium,Regular Buyer,2024-03-08,VIP,7.0,13.0,154254.9,0.09285714285714286,1079784.3
CUST00249,C009,18-25,Male,UK,High,High Value,2020-06-13,VIP,13.0,21.0,348510.35,0.1,4530634.55
CUST00250,C003,26-35,Female,Japan,Medium,Frequent Buyer,2025-10-12,Loyal,9.0,17.0,198703.4,0.10555555555555557,1788330.5999999999
CUST00251,C010,56+,Other,South Korea,High,High Value,2023-10-09,New,12.0,24.0,302749.5,0.07083333333333335,3632994.0
CUST00252,C006,18-25,Female,Canada,Low,Premium Loyal,2023-09-18,VIP,17.0,32.0,476080.55,0.0911764705882353,8093369.35
CUST00253,C005,56+,Male,India,Premium,Frequent Buyer,2026-06-27,VIP,8.0,19.0,201250.6,0.1375,1610004.8
CUST00254,C003,18-25,Other,USA,Medium,High Value,2022-09-19,VIP,11.0,19.0,317262.45,0.06363636363636364,3489886.95
CUST00255,C006,26-35,Female,Germany,Premium,Regular Buyer,2024-09-11,VIP,6.0,11.0,184121.7,0.08333333333333333,1104730.2000000002
CUST00256,C001,56+,Male,Japan,Premium,High Value,2021-07-19,VIP,13.0,27.0,272014.75,0.1,3536191.75
CUST00257,C006,46-55,Other,Japan,High,High Value,2021-12-10,VIP,13.0,32.0,389026.5,0.11923076923076924,5057344.5
CUST00258,C004,36-45,Other,Canada,Medium,High Value,2022-10-06,Loyal,10.0,20.0,162566.75,0.135,1625667.5
CUST00259,C004,36-45,Female,Japan,High,Regular Buyer,2025-06-25,New,6.0,12.0,210891.35,0.05833333333333333,1265348.1
CUST00260,C010,46-55,Female,Japan,Medium,High Value,2026-02-02,New,12.0,19.0,348062.75,0.09999999999999999,4176753.0
CUST00261,C005,36-45,Female,Canada,Premium,Frequent Buyer,2020-11-19,Regular,8.0,21.0,161124.45,0.1125,1288995.6
CUST00262,C009,56+,Other,Canada,Medium,Premium Loyal,2023-01-15,Regular,16.0,38.0,461629.65,0.1125,7386074.4
CUST00263,C004,56+,Male,Germany,Low,High Value,2020-07-26,VIP,14.0,26.0,302869.25,0.08928571428571429,4240169.5
CUST00264,C006,18-25,Other,UK,Low,Regular Buyer,2025-04-18,Regular,7.0,15.0,180405.65000000002,0.1142857142857143,1262839.5500000003
CUST00265,C007,46-55,Other,Germany,High,High Value,2025-05-02,Loyal,14.0,30.0,418642.4,0.09285714285714286,5860993.600000001
CUST00266,C001,56+,Male,India,Medium,Regular Buyer,2021-01-01,Regular,4.0,9.0,93370.25,0.1,373481.0
CUST00267,C001,46-55,Male,Canada,Low,High Value,2024-06-14,Loyal,10.0,22.0,278818.8,0.095,2788188.0
CUST00268,C010,36-45,Female,South Korea,Premium,Frequent Buyer,2021-03-15,VIP,8.0,16.0,194654.69999999998,0.10625,1557237.5999999999
CUST00269,C005,18-25,Female,UK,Premium,Frequent Buyer,2022-02-28,Regular,9.0,17.0,270031.15,0.1,2430280.35
CUST00270,C001,36-45,Other,Germany,Medium,High Value,2023-10-12,VIP,12.0,23.0,345489.55,0.09166666666666667,4145874.5999999996
CUST00271,C007,36-45,Male,Singapore,Low,Regular Buyer,2025-10-11,Regular,7.0,14.0,152734.95,0.08571428571428572,1069144.6500000001
CUST00272,C008,26-35,Male,Canada,Premium,High Value,2023-08-18,VIP,12.0,20.0,255010.65,0.1375,3060127.8
CUST00273,C005,36-45,Other,India,High,High Value,2023-09-12,Regular,11.0,19.0,290724.15,0.08636363636363636,3197965.6500000004
CUST00274,C001,46-55,Female,UK,Premium,High Value,2021-04-29,Loyal,11.0,20.0,307597.65,0.07272727272727274,3383574.1500000004
CUST00275,C002,36-45,Other,Germany,Medium,High Value,2023-04-23,VIP,11.0,23.0,303960.75,0.12272727272727274,3343568.25
CUST00276,C003,56+,Female,Singapore,Premium,Frequent Buyer,2025-02-06,Regular,9.0,16.0,211099.85,0.11666666666666667,1899898.6500000001
CUST00277,C004,56+,Female,Japan,Low,Regular Buyer,2020-12-01,New,6.0,13.0,107900.7,0.075,647404.2
CUST00278,C001,56+,Male,UK,Medium,High Value,2026-02-21,VIP,14.0,24.0,337221.55,0.08571428571428572,4721101.7
CUST00279,C002,56+,Female,USA,Premium,High Value,2022-04-21,VIP,13.0,21.0,289430.75,0.1,3762599.75
CUST00280,C003,46-55,Female,India,Premium,Premium Loyal,2025-10-03,New,17.0,33.0,323332.0,0.10294117647058823,5496644.0
CUST00281,C007,18-25,Other,Germany,Low,High Value,2022-11-08,VIP,12.0,26.0,273641.25,0.07916666666666666,3283695.0
CUST00282,C006,56+,Male,USA,Premium,Regular Buyer,2020-09-18,Loyal,5.0,10.0,109082.2,0.1,545411.0
CUST00283,C007,26-35,Other,Singapore,High,High Value,2022-01-07,VIP,11.0,18.0,306254.85,0.08636363636363636,3368803.3499999996
CUST00284,C007,18-25,Other,UK,High,Regular Buyer,2024-03-18,Regular,7.0,16.0,209994.0,0.12142857142857144,1469958.0
CUST00285,C009,56+,Male,Germany,Low,High Value,2024-05-28,Loyal,10.0,19.0,308794.2,0.145,3087942.0
CUST00286,C008,46-55,Other,Singapore,Medium,High Value,2026-02-08,VIP,13.0,29.0,342819.5,0.11538461538461539,4456653.5
CUST00287,C006,36-45,Male,USA,Low,High Value,2021-09-27,New,10.0,20.0,301259.4,0.12,3012594.0
CUST00288,C004,18-25,Male,India,Premium,High Value,2022-04-24,New,12.0,22.0,203135.05,0.09999999999999999,2437620.5999999996
CUST00289,C004,46-55,Female,Germany,Medium,High Value,2020-06-30,Regular,10.0,20.0,188941.4,0.12,1889414.0
CUST00290,C009,26-35,Other,Japan,High,Regular Buyer,2023-03-30,Loyal,7.0,17.0,116470.15,0.15,815291.0499999999
CUST00291,C003,26-35,Female,Canada,High,Premium Loyal,2025-11-05,Regular,16.0,32.0,319481.95,0.10312500000000001,5111711.2
CUST00292,C007,46-55,Male,Japan,Premium,High Value,2026-03-26,Loyal,14.0,26.0,364414.6,0.125,5101804.399999999
CUST00293,C007,26-35,Female,Singapore,Medium,Regular Buyer,2024-07-30,VIP,4.0,8.0,75639.4,0.05,302557.6
CUST00294,C004,36-45,Other,UK,Premium,High Value,2022-07-12,VIP,11.0,20.0,245398.30000000002,0.07272727272727274,2699381.3000000003
CUST00295,C007,56+,Male,Singapore,Medium,High Value,2026-04-01,Regular,14.0,19.0,242628.65,0.08214285714285716,3396801.1
CUST00296,C006,46-55,Female,USA,Medium,Frequent Buyer,2020-11-19,Loyal,8.0,18.0,235440.9,0.1125,1883527.2
CUST00297,C007,18-25,Male,Germany,Premium,High Value,2020-06-10,Loyal,13.0,25.0,310825.0,0.11153846153846153,4040725.0
CUST00298,C005,26-35,Male,USA,Premium,Regular Buyer,2020-03-03,Regular,2.0,2.0,70446.6,0.1,140893.2
CUST00299,C007,56+,Female,Canada,Premium,High Value,2022-09-07,Loyal,11.0,19.0,224486.2,0.11363636363636363,2469348.2
CUST00300,C005,36-45,Other,South Korea,Premium,Premium Loyal,2022-12-07,VIP,17.0,32.0,383665.05,0.0911764705882353,6522305.85
CUST00301,C006,36-45,Female,Singapore,Low,Regular Buyer,2022-04-12,Regular,5.0,12.0,114278.2,0.11000000000000001,571391.0
CUST00302,C003,36-45,Other,Singapore,High,High Value,2020-03-07,Regular,14.0,31.0,292944.85,0.09642857142857143,4101227.8999999994
CUST00303,C006,46-55,Other,Germany,Premium,High Value,2022-07-31,Loyal,10.0,25.0,230330.4,0.095,2303304.0
CUST00304,C005,46-55,Female,UK,High,High Value,2025-06-24,Regular,11.0,24.0,282299.05,0.08636363636363636,3105289.55
CUST00305,C009,26-35,Other,India,Low,High Value,2025-06-23,New,12.0,23.0,314553.65,0.09583333333333333,3774643.8000000003
CUST00306,C001,26-35,Other,Germany,Low,Regular Buyer,2024-08-16,New,6.0,12.0,131130.4,0.10000000000000002,786782.3999999999
CUST00307,C004,46-55,Female,India,Premium,Frequent Buyer,2025-09-02,New,9.0,17.0,231830.59999999998,0.1,2086475.4
CUST00308,C001,56+,Female,India,Low,Premium Loyal,2025-12-19,Loyal,15.0,29.0,371114.14999999997,0.09000000000000001,5566712.249999999
CUST00309,C009,18-25,Other,Singapore,Medium,Regular Buyer,2023-03-20,New,7.0,11.0,92849.75,0.05714285714285715,649948.25
CUST00310,C009,26-35,Male,Canada,High,High Value,2021-09-01,VIP,12.0,26.0,341972.35,0.09999999999999999,4103668.1999999997
CUST00311,C002,46-55,Female,Germany,Medium,Frequent Buyer,2024-03-08,New,8.0,22.0,270295.65,0.1125,2162365.2
CUST00312,C001,46-55,Female,Singapore,Premium,Frequent Buyer,2021-01-17,New,9.0,22.0,219345.45,0.10555555555555556,1974109.05
CUST00313,C003,46-55,Female,Japan,Low,High Value,2020-12-04,New,11.0,20.0,210812.05,0.06363636363636363,2318932.55
CUST00314,C004,56+,Female,Canada,Low,Frequent Buyer,2022-05-15,Loyal,8.0,18.0,191965.9,0.11875,1535727.2
CUST00315,C009,18-25,Male,Japan,Low,Frequent Buyer,2026-04-27,Regular,8.0,19.0,195796.35,0.10625,1566370.8
CUST00316,C007,36-45,Male,Germany,Premium,High Value,2020-11-11,Loyal,10.0,21.0,272960.25,0.11500000000000002,2729602.5
CUST00317,C007,18-25,Other,Japan,Low,High Value,2021-07-27,VIP,11.0,24.0,258104.1,0.06818181818181818,2839145.1
CUST00318,C004,36-45,Other,Singapore,High,High Value,2020-11-07,Loyal,11.0,16.0,285455.7,0.07272727272727274,3140012.7
CUST00319,C008,26-35,Female,Singapore,Premium,High Value,2025-07-02,VIP,12.0,27.0,310165.65,0.09166666666666667,3721987.8000000003
CUST00320,C002,26-35,Other,USA,Low,High Value,2023-04-24,Regular,12.0,27.0,350228.7,0.049999999999999996,4202744.4
CUST00321,C007,46-55,Female,Japan,Low,High Value,2021-09-23,New,11.0,21.0,305249.35,0.09545454545454546,3357742.8499999996
CUST00322,C005,36-45,Female,USA,Medium,Premium Loyal,2024-12-26,Regular,16.0,34.0,429554.15,0.115625,6872866.4
CUST00323,C007,56+,Other,Singapore,Low,Premium Loyal,2025-01-12,New,20.0,40.0,481457.5,0.1075,9629150.0
CUST00324,C006,18-25,Other,Japan,Premium,Premium Loyal,2026-03-20,Loyal,15.0,31.0,410807.35,0.08333333333333333,6162110.25
CUST00325,C007,18-25,Other,Germany,Medium,High Value,2024-05-07,Regular,10.0,19.0,197763.75,0.11000000000000001,1977637.5
CUST00326,C003,36-45,Female,South Korea,Medium,High Value,2023-01-06,Regular,11.0,22.0,156769.95,0.1272727272727273,1724469.4500000002
CUST00327,C007,46-55,Female,South Korea,Low,High Value,2023-02-04,Loyal,14.0,28.0,283875.15,0.09642857142857143,3974252.1000000006
CUST00328,C004,56+,Other,Germany,Premium,High Value,2025-07-23,Regular,10.0,26.0,285341.05,0.09,2853410.5
CUST00329,C005,46-55,Female,Singapore,High,High Value,2020-01-28,Loyal,12.0,21.0,208855.80000000002,0.09166666666666667,2506269.6
CUST00330,C007,36-45,Female,Germany,Premium,High Value,2021-07-11,Regular,11.0,21.0,335231.2,0.10454545454545455,3687543.2
CUST00331,C007,36-45,Other,South Korea,Medium,High Value,2023-07-31,VIP,12.0,25.0,366970.3,0.08333333333333333,4403643.6
CUST00332,C005,36-45,Male,Germany,Medium,Premium Loyal,2024-05-28,New,18.0,37.0,414860.25,0.09166666666666667,7467484.5
CUST00333,C008,46-55,Female,USA,Premium,Frequent Buyer,2022-05-08,Regular,8.0,18.0,245072.2,0.08750000000000001,1960577.6
CUST00334,C005,36-45,Other,UK,Premium,High Value,2022-09-18,New,12.0,30.0,262918.05,0.15833333333333335,3155016.5999999996
CUST00335,C008,56+,Female,Singapore,Low,High Value,2025-05-16,New,12.0,20.0,334405.45,0.10833333333333334,4012865.4000000004
CUST00336,C002,36-45,Male,India,Premium,Premium Loyal,2022-10-13,VIP,19.0,31.0,482169.1,0.10526315789473684,9161212.9
CUST00337,C002,18-25,Female,Germany,Medium,Regular Buyer,2020-02-13,Loyal,7.0,13.0,196059.45,0.07857142857142858,1372416.1500000001
CUST00338,C007,56+,Other,UK,High,Frequent Buyer,2025-03-11,VIP,9.0,23.0,190536.15,0.1111111111111111,1714825.3499999999
CUST00339,C002,46-55,Male,USA,Medium,High Value,2023-04-25,Loyal,11.0,20.0,305621.4,0.08181818181818182,3361835.4000000004
CUST00340,C006,26-35,Other,South Korea,High,Frequent Buyer,2025-02-08,New,8.0,15.0,166015.55,0.1125,1328124.4
CUST00341,C008,36-45,Male,Canada,Low,Frequent Buyer,2025-01-27,New,8.0,17.0,196110.5,0.11875000000000001,1568884.0
CUST00342,C006,26-35,Other,Germany,Medium,Premium Loyal,2021-03-23,Regular,18.0,33.0,473103.1,0.09444444444444444,8515855.799999999
CUST00343,C006,46-55,Female,Germany,Premium,Premium Loyal,2026-04-12,Regular,15.0,28.0,381229.5,0.12000000000000001,5718442.5
CUST00344,C007,18-25,Other,Germany,Premium,Premium Loyal,2024-06-08,VIP,15.0,29.0,384602.3,0.12000000000000001,5769034.5
CUST00345,C007,26-35,Male,Canada,Low,High Value,2020-01-19,New,14.0,27.0,398852.75,0.11071428571428572,5583938.5
CUST00346,C009,36-45,Female,Germany,Premium,Regular Buyer,2022-02-04,Loyal,5.0,9.0,103762.3,0.06999999999999999,518811.5
CUST00347,C008,36-45,Other,Singapore,Premium,Regular Buyer,2025-12-01,New,5.0,12.0,118352.35,0.11000000000000001,591761.75
CUST00348,C006,46-55,Other,UK,High,High Value,2023-12-12,New,11.0,21.0,314322.7,0.11363636363636363,3457549.7
CUST00349,C003,18-25,Male,Canada,Low,Regular Buyer,2023-07-06,Loyal,6.0,9.0,102980.2,0.025000000000000005,617881.2
CUST00350,C003,46-55,Female,UK,Premium,Regular Buyer,2025-09-23,Regular,7.0,13.0,126727.5,0.10714285714285714,887092.5
CUST00351,C008,26-35,Other,UK,Premium,High Value,2026-01-10,Regular,11.0,25.0,220597.4,0.07727272727272728,2426571.4
CUST00352,C003,46-55,Other,India,High,High Value,2023-07-12,VIP,12.0,21.0,237377.15,0.17083333333333336,2848525.8
CUST00353,C003,46-55,Other,South Korea,Premium,High Value,2022-03-10,VIP,12.0,24.0,289315.6,0.09583333333333333,3471787.1999999997
CUST00354,C008,26-35,Male,India,Medium,Frequent Buyer,2025-06-24,New,9.0,13.0,254864.84999999998,0.06666666666666667,2293783.65
CUST00355,C005,56+,Female,UK,Premium,Frequent Buyer,2022-07-09,VIP,8.0,13.0,270078.8,0.10625000000000001,2160630.4
CUST00356,C009,18-25,Other,USA,High,Premium Loyal,2025-09-23,Loyal,19.0,36.0,550445.55,0.0868421052631579,10458465.450000001
CUST00357,C009,46-55,Other,Germany,Premium,Frequent Buyer,2020-06-19,Regular,9.0,19.0,277812.7,0.10000000000000002,2500314.3000000003
CUST00358,C005,46-55,Female,Japan,Low,High Value,2020-05-12,New,10.0,22.0,262048.65,0.075,2620486.5
CUST00359,C004,56+,Other,Japan,Premium,Frequent Buyer,2022-05-09,Regular,8.0,16.0,247409.1,0.08125,1979272.8
CUST00360,C004,18-25,Other,Japan,High,Regular Buyer,2022-04-27,Regular,4.0,8.0,63546.75,0.0625,254187.0
CUST00361,C006,36-45,Other,Canada,Low,Frequent Buyer,2023-04-13,VIP,8.0,15.0,236428.3,0.09375,1891426.4
CUST00362,C001,26-35,Other,UK,Medium,High Value,2023-02-09,Loyal,12.0,26.0,223090.6,0.12916666666666668,2677087.2
CUST00363,C004,46-55,Male,Canada,Premium,Frequent Buyer,2024-05-27,VIP,8.0,21.0,122026.15,0.1125,976209.2
CUST00364,C002,46-55,Other,Canada,High,Frequent Buyer,2021-01-16,VIP,8.0,16.0,230584.5,0.125,1844676.0
CUST00365,C006,18-25,Other,USA,Premium,Regular Buyer,2026-07-11,New,2.0,3.0,23580.8,0.2,47161.6
CUST00366,C009,26-35,Female,Germany,Premium,Frequent Buyer,2024-06-17,Loyal,8.0,16.0,224833.6,0.0625,1798668.8
CUST00367,C005,56+,Other,UK,Premium,High Value,2023-10-15,New,13.0,24.0,224574.75,0.11153846153846153,2919471.75
CUST00368,C001,46-55,Male,USA,Medium,High Value,2021-02-11,VIP,14.0,25.0,298389.14999999997,0.075,4177448.0999999996
CUST00369,C001,26-35,Other,UK,High,Frequent Buyer,2024-10-18,Loyal,9.0,19.0,312589.75,0.07222222222222223,2813307.75
CUST00370,C002,36-45,Male,Japan,Medium,High Value,2024-01-16,VIP,11.0,22.0,277460.3,0.11818181818181818,3052063.3
CUST00371,C005,46-55,Other,USA,Low,High Value,2022-08-17,Regular,12.0,28.0,274344.15,0.13333333333333333,3292129.8000000003
CUST00372,C008,26-35,Other,Germany,Premium,Frequent Buyer,2020-11-15,New,8.0,15.0,110302.3,0.08125,882418.4
CUST00373,C006,46-55,Other,UK,Premium,High Value,2021-05-08,Regular,10.0,20.0,300224.7,0.065,3002247.0
CUST00374,C007,18-25,Male,Japan,High,Regular Buyer,2020-12-31,Regular,7.0,10.0,168615.25,0.06428571428571428,1180306.75
CUST00375,C007,26-35,Male,India,Medium,Premium Loyal,2021-06-29,Loyal,19.0,38.0,413677.05,0.1,7859863.95
CUST00376,C004,46-55,Other,South Korea,Medium,Premium Loyal,2021-09-12,New,18.0,39.0,393972.5,0.09166666666666667,7091505.0
CUST00377,C003,56+,Other,Singapore,High,High Value,2021-05-19,Loyal,12.0,28.0,195001.7,0.12083333333333333,2340020.4000000004
CUST00378,C003,36-45,Other,USA,Medium,Regular Buyer,2022-10-11,Loyal,7.0,13.0,226839.0,0.09285714285714286,1587873.0
CUST00379,C001,26-35,Other,Germany,Premium,Frequent Buyer,2023-05-20,New,9.0,20.0,202829.5,0.08333333333333333,1825465.5
CUST00380,C004,46-55,Male,Germany,Premium,High Value,2025-07-20,New,10.0,18.0,202079.34999999998,0.10500000000000001,2020793.4999999998
CUST00381,C009,36-45,Female,UK,Premium,High Value,2020-02-19,VIP,14.0,31.0,366629.3,0.08928571428571429,5132810.2
CUST00382,C006,26-35,Female,USA,Low,Frequent Buyer,2026-02-15,New,9.0,18.0,248489.0,0.1111111111111111,2236401.0
CUST00383,C001,26-35,Male,India,Premium,Regular Buyer,2022-12-09,Loyal,6.0,9.0,166246.45,0.09166666666666667,997478.7000000001
CUST00384,C009,46-55,Other,Singapore,Low,High Value,2024-08-28,Regular,12.0,21.0,267814.25,0.07916666666666666,3213771.0
