product_id,complaint_category,complaint_count,product_name,category,subcategory,demand_problem_score,demand_problem_category,product_pain_score
P0405,quality,25,Air Purifier 405,Home Appliances,Air Purifier,68.21,High Demand + High Problem,62.5
P0428,quality,25,Wireless Earbuds 428,Audio,Wireless Earbuds,67.52,Moderate,62.5
P0376,battery,25,Smart Fan 376,Home Appliances,Smart Fan,66.23,Moderate,62.5
P0127,battery,25,Smartphone 127,Mobile,Smartphone,65.78,High Demand + High Problem,62.5
P0255,battery,25,Bluetooth Speaker 255,Audio,Bluetooth Speaker,65.63,Moderate,62.5
P0077,performance,25,Fitness Watch 77,Watches,Fitness Watch,64.66,High Demand + High Problem,62.5
P0026,battery,25,Headphones 26,Audio,Headphones,64.01,High Demand + High Problem,62.5
P0261,battery,25,Analog Watch 261,Watches,Analog Watch,62.76,Moderate,62.5
P0460,battery,25,Headphones 460,Audio,Headphones,61.7,Moderate,62.5
P0265,battery,25,Smart Fan 265,Home Appliances,Smart Fan,60.78,High Demand + High Problem,62.5
P0415,battery,25,Fitness Band 415,Wearables,Fitness Band,60.25,Moderate,62.5
P0427,battery,25,Analog Watch 427,Watches,Analog Watch,59.06,Moderate,62.5
P0328,performance,25,Smartphone 328,Mobile,Smartphone,58.98,Moderate,62.5
P0435,battery,25,Bluetooth Speaker 435,Audio,Bluetooth Speaker,58.93,Moderate,62.5
P0221,quality,25,Tablet 221,Mobile,Tablet,58.08,Moderate,62.5
P0420,quality,25,Smart Ring 420,Wearables,Smart Ring,57.69,Moderate,62.5
P0102,battery,25,Smart Light 102,Home Appliances,Smart Light,57.37,Moderate,62.5
P0200,battery,25,Bluetooth Speaker 200,Audio,Bluetooth Speaker,57.33,Moderate,62.5
P0080,quality,25,Wireless Earbuds 80,Audio,Wireless Earbuds,56.98,Moderate,62.5
P0286,battery,25,Fitness Band 286,Wearables,Fitness Band,56.67,Moderate,62.5
P0267,battery,25,Smartphone 267,Mobile,Smartphone,56.54,Moderate,62.5
P0166,battery,25,Smart Ring 166,Wearables,Smart Ring,56.03,Moderate,62.5
P0005,quality,25,Air Purifier 5,Home Appliances,Air Purifier,56.0,Moderate,62.5
P0458,battery,25,Headphones 458,Audio,Headphones,55.69,Moderate,62.5
P0253,battery,25,Bluetooth Speaker 253,Audio,Bluetooth Speaker,55.11,Moderate,62.5
P0452,battery,25,Bluetooth Speaker 452,Audio,Bluetooth Speaker,54.22,Moderate,62.5
P0351,battery,25,Tablet 351,Mobile,Tablet,52.67,Moderate,62.5
P0169,quality,25,Analog Watch 169,Watches,Analog Watch,50.87,Moderate,62.5
P0499,quality,25,Tablet 499,Mobile,Tablet,50.57,Low Demand + High Problem,62.5
P0120,quality,25,Smart Light 120,Home Appliances,Smart Light,49.98,Moderate,62.5
P0035,quality,25,Smartphone 35,Mobile,Smartphone,49.93,Low Demand + High Problem,62.5
P0305,quality,25,Fitness Band 305,Wearables,Fitness Band,48.85,Low Demand + High Problem,62.5
P0495,battery,25,Tablet 495,Mobile,Tablet,48.06,Low Demand + High Problem,62.5
P0495,quality,25,Tablet 495,Mobile,Tablet,48.06,Low Demand + High Problem,62.5
P0030,battery,25,Tablet 30,Mobile,Tablet,47.76,Moderate,62.5
P0029,quality,25,Smart Light 29,Home Appliances,Smart Light,47.31,Low Demand + High Problem,62.5
P0162,quality,25,Smart Light 162,Home Appliances,Smart Light,47.1,Low Demand + High Problem,62.5
P0071,quality,25,Smart Watch 71,Watches,Smart Watch,45.6,Moderate,62.5
P0070,battery,25,Smart Watch 70,Watches,Smart Watch,45.56,Low Demand + High Problem,62.5
P0350,battery,25,Analog Watch 350,Watches,Analog Watch,44.92,Low Demand + High Problem,62.5
P0429,battery,25,Smart Ring 429,Wearables,Smart Ring,44.48,Low Demand + High Problem,62.5
P0343,quality,25,Tablet 343,Mobile,Tablet,43.06,Low Demand + High Problem,62.5
P0314,battery,25,Smart Light 314,Home Appliances,Smart Light,42.37,Low Demand + High Problem,62.5
P0003,battery,25,Smart Light 3,Home Appliances,Smart Light,40.9,Low Demand + High Problem,62.5
P0461,performance,25,Headphones 461,Audio,Headphones,40.5,Low Demand + High Problem,62.5
P0325,battery,25,Tablet 325,Mobile,Tablet,40.0,Moderate,62.5
P0322,battery,25,Smart Watch 322,Watches,Smart Watch,36.05,Low Demand + High Problem,62.5
P0182,battery,25,Fitness Band 182,Wearables,Fitness Band,33.5,Low Demand + High Problem,62.5
P0366,battery,25,Air Purifier 366,Home Appliances,Air Purifier,31.61,Moderate,62.5
P0474,performance,24,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,60.0
P0237,quality,24,Tablet 237,Mobile,Tablet,74.81,High Demand + High Problem,60.0
P0055,performance,24,Smart Watch 55,Watches,Smart Watch,74.59,High Demand + High Problem,60.0
P0413,battery,24,Smart Watch 413,Watches,Smart Watch,73.99,Moderate,60.0
P0374,battery,24,Headphones 374,Audio,Headphones,73.48,High Demand + High Problem,60.0
P0491,quality,24,Tablet 491,Mobile,Tablet,72.73,High Demand + High Problem,60.0
P0008,quality,24,Headphones 8,Audio,Headphones,71.78,High Demand + High Problem,60.0
P0389,quality,24,Fitness Watch 389,Watches,Fitness Watch,71.47,High Demand + High Problem,60.0
P0196,battery,24,Smart Ring 196,Wearables,Smart Ring,70.43,Moderate,60.0
P0009,quality,24,Wireless Earbuds 9,Audio,Wireless Earbuds,69.97,High Demand + High Problem,60.0
P0009,software,24,Wireless Earbuds 9,Audio,Wireless Earbuds,69.97,High Demand + High Problem,60.0
P0153,battery,24,Fitness Band 153,Wearables,Fitness Band,69.77,Moderate,60.0
P0115,performance,24,Air Purifier 115,Home Appliances,Air Purifier,68.23,High Demand + High Problem,60.0
P0311,quality,24,Smart Light 311,Home Appliances,Smart Light,68.11,Moderate,60.0
P0222,battery,24,Air Purifier 222,Home Appliances,Air Purifier,65.63,High Demand + High Problem,60.0
P0365,quality,24,Smart Ring 365,Wearables,Smart Ring,65.13,High Demand + High Problem,60.0
P0440,battery,24,Fitness Band 440,Wearables,Fitness Band,63.98,High Demand + High Problem,60.0
P0183,quality,24,Wireless Earbuds 183,Audio,Wireless Earbuds,63.35,Moderate,60.0
P0268,battery,24,Fitness Band 268,Wearables,Fitness Band,63.34,Moderate,60.0
P0271,battery,24,Tablet 271,Mobile,Tablet,60.64,Moderate,60.0
P0433,performance,24,Smart Fan 433,Home Appliances,Smart Fan,60.2,Moderate,60.0
P0050,battery,24,Analog Watch 50,Watches,Analog Watch,60.12,Moderate,60.0
P0407,battery,24,Fitness Band 407,Wearables,Fitness Band,59.66,Moderate,60.0
P0450,battery,24,Fitness Band 450,Wearables,Fitness Band,59.21,Moderate,60.0
P0227,battery,24,Smart Ring 227,Wearables,Smart Ring,59.09,Moderate,60.0
P0025,battery,24,Smart Watch 25,Watches,Smart Watch,58.86,Moderate,60.0
P0462,battery,24,Smart Ring 462,Wearables,Smart Ring,58.28,Moderate,60.0
P0465,quality,24,Fitness Band 465,Wearables,Fitness Band,57.58,Moderate,60.0
P0016,battery,24,Air Purifier 16,Home Appliances,Air Purifier,57.11,Moderate,60.0
P0006,quality,24,Headphones 6,Audio,Headphones,56.59,Moderate,60.0
P0104,battery,24,Smartphone 104,Mobile,Smartphone,56.5,Moderate,60.0
P0287,quality,24,Analog Watch 287,Watches,Analog Watch,56.02,Moderate,60.0
P0442,battery,24,Smartphone 442,Mobile,Smartphone,55.81,Moderate,60.0
P0402,battery,24,Wireless Earbuds 402,Audio,Wireless Earbuds,54.48,Moderate,60.0
P0321,battery,24,Smart Ring 321,Wearables,Smart Ring,54.26,Moderate,60.0
P0197,quality,24,Fitness Band 197,Wearables,Fitness Band,54.0,Moderate,60.0
P0053,battery,24,Tablet 53,Mobile,Tablet,53.0,Moderate,60.0
P0417,battery,24,Smart Light 417,Home Appliances,Smart Light,52.69,Moderate,60.0
P0349,battery,24,Smart Fan 349,Home Appliances,Smart Fan,52.07,Moderate,60.0
P0437,battery,24,Tablet 437,Mobile,Tablet,51.82,Moderate,60.0
P0303,battery,24,Fitness Watch 303,Watches,Fitness Watch,50.15,Moderate,60.0
P0098,quality,24,Analog Watch 98,Watches,Analog Watch,49.37,Moderate,60.0
P0367,battery,24,Smart Fan 367,Home Appliances,Smart Fan,48.31,Moderate,60.0
P0310,quality,24,Fitness Band 310,Wearables,Fitness Band,47.79,Low Demand + High Problem,60.0
P0164,quality,24,Smart Fan 164,Home Appliances,Smart Fan,46.5,Low Demand + High Problem,60.0
P0422,battery,24,Tablet 422,Mobile,Tablet,46.22,Low Demand + High Problem,60.0
P0226,battery,24,Bluetooth Speaker 226,Audio,Bluetooth Speaker,45.76,Low Demand + High Problem,60.0
P0368,battery,24,Headphones 368,Audio,Headphones,43.61,Moderate,60.0
P0073,quality,24,Smartphone 73,Mobile,Smartphone,43.14,Low Demand + High Problem,60.0
P0135,battery,24,Smart Watch 135,Watches,Smart Watch,42.96,Low Demand + High Problem,60.0
P0135,quality,24,Smart Watch 135,Watches,Smart Watch,42.96,Low Demand + High Problem,60.0
P0013,quality,24,Smart Ring 13,Wearables,Smart Ring,42.87,Low Demand + High Problem,60.0
P0158,battery,24,Smartphone 158,Mobile,Smartphone,42.65,Low Demand + High Problem,60.0
P0130,battery,24,Fitness Band 130,Wearables,Fitness Band,41.83,Moderate,60.0
P0181,battery,24,Smart Light 181,Home Appliances,Smart Light,41.26,Low Demand + High Problem,60.0
P0397,quality,24,Fitness Band 397,Wearables,Fitness Band,40.2,Low Demand + High Problem,60.0
P0082,battery,24,Fitness Watch 82,Watches,Fitness Watch,38.89,Low Demand + High Problem,60.0
P0324,battery,24,Air Purifier 324,Home Appliances,Air Purifier,38.41,Low Demand + High Problem,60.0
P0144,battery,24,Smart Fan 144,Home Appliances,Smart Fan,38.23,Low Demand + High Problem,60.0
P0144,quality,24,Smart Fan 144,Home Appliances,Smart Fan,38.23,Low Demand + High Problem,60.0
P0084,quality,24,Fitness Band 84,Wearables,Fitness Band,37.11,Low Demand + High Problem,60.0
P0448,battery,24,Smart Fan 448,Home Appliances,Smart Fan,36.02,Low Demand + High Problem,60.0
P0023,battery,24,Air Purifier 23,Home Appliances,Air Purifier,35.59,Low Demand + High Problem,60.0
P0074,quality,24,Smart Watch 74,Watches,Smart Watch,35.16,Low Demand + High Problem,60.0
P0129,quality,24,Air Purifier 129,Home Appliances,Air Purifier,35.02,Moderate,60.0
P0096,battery,24,Smart Watch 96,Watches,Smart Watch,34.5,Moderate,60.0
P0100,battery,24,Bluetooth Speaker 100,Audio,Bluetooth Speaker,34.02,Low Demand + High Problem,60.0
P0081,battery,24,Headphones 81,Audio,Headphones,30.67,Moderate,60.0
P0347,quality,23,Smartphone 347,Mobile,Smartphone,78.35,High Demand + High Problem,57.5
P0483,battery,23,Smartphone 483,Mobile,Smartphone,77.06,High Demand + High Problem,57.5
P0483,quality,23,Smartphone 483,Mobile,Smartphone,77.06,High Demand + High Problem,57.5
P0419,quality,23,Fitness Band 419,Wearables,Fitness Band,76.83,High Demand + High Problem,57.5
P0293,quality,23,Smart Fan 293,Home Appliances,Smart Fan,76.51,High Demand + High Problem,57.5
P0256,battery,23,Smartphone 256,Mobile,Smartphone,76.08,High Demand + High Problem,57.5
P0165,quality,23,Bluetooth Speaker 165,Audio,Bluetooth Speaker,75.94,High Demand + High Problem,57.5
P0474,battery,23,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,57.5
P0177,battery,23,Wireless Earbuds 177,Audio,Wireless Earbuds,73.15,High Demand + High Problem,57.5
P0069,battery,23,Headphones 69,Audio,Headphones,72.94,High Demand + High Problem,57.5
P0356,quality,23,Air Purifier 356,Home Appliances,Air Purifier,71.4,High Demand + High Problem,57.5
P0113,quality,23,Smart Watch 113,Watches,Smart Watch,71.1,High Demand + High Problem,57.5
P0146,performance,23,Air Purifier 146,Home Appliances,Air Purifier,70.93,High Demand + High Problem,57.5
P0217,quality,23,Fitness Watch 217,Watches,Fitness Watch,69.85,High Demand + High Problem,57.5
P0342,battery,23,Smartphone 342,Mobile,Smartphone,69.43,Moderate,57.5
P0057,battery,23,Headphones 57,Audio,Headphones,69.4,High Demand + High Problem,57.5
P0103,quality,23,Fitness Band 103,Wearables,Fitness Band,69.29,High Demand + High Problem,57.5
P0383,quality,23,Smart Ring 383,Wearables,Smart Ring,68.97,High Demand + High Problem,57.5
P0344,battery,23,Smartphone 344,Mobile,Smartphone,68.77,High Demand + High Problem,57.5
P0115,battery,23,Air Purifier 115,Home Appliances,Air Purifier,68.23,High Demand + High Problem,57.5
P0262,battery,23,Headphones 262,Audio,Headphones,67.63,High Demand + High Problem,57.5
P0028,performance,23,Fitness Band 28,Wearables,Fitness Band,67.1,High Demand + High Problem,57.5
P0341,quality,23,Smart Watch 341,Watches,Smart Watch,66.93,Moderate,57.5
P0334,performance,23,Fitness Band 334,Wearables,Fitness Band,66.7,High Demand + High Problem,57.5
P0370,quality,23,Tablet 370,Mobile,Tablet,66.09,High Demand + High Problem,57.5
P0186,battery,23,Smart Ring 186,Wearables,Smart Ring,65.58,High Demand + High Problem,57.5
P0191,quality,23,Headphones 191,Audio,Headphones,63.82,Moderate,57.5
P0340,battery,23,Fitness Band 340,Wearables,Fitness Band,63.82,Moderate,57.5
P0340,quality,23,Fitness Band 340,Wearables,Fitness Band,63.82,Moderate,57.5
P0451,quality,23,Bluetooth Speaker 451,Audio,Bluetooth Speaker,63.56,Moderate,57.5
P0285,quality,23,Smart Light 285,Home Appliances,Smart Light,60.79,Moderate,57.5
P0271,performance,23,Tablet 271,Mobile,Tablet,60.64,Moderate,57.5
P0171,battery,23,Smart Watch 171,Watches,Smart Watch,60.45,Moderate,57.5
P0415,quality,23,Fitness Band 415,Wearables,Fitness Band,60.25,Moderate,57.5
P0050,quality,23,Analog Watch 50,Watches,Analog Watch,60.12,Moderate,57.5
P0354,battery,23,Smartphone 354,Mobile,Smartphone,59.41,Moderate,57.5
P0264,battery,23,Tablet 264,Mobile,Tablet,59.35,Moderate,57.5
P0025,quality,23,Smart Watch 25,Watches,Smart Watch,58.86,Moderate,57.5
P0359,battery,23,Smart Light 359,Home Appliances,Smart Light,58.66,Moderate,57.5
P0254,battery,23,Tablet 254,Mobile,Tablet,58.33,Moderate,57.5
P0133,battery,23,Wireless Earbuds 133,Audio,Wireless Earbuds,57.5,Moderate,57.5
P0456,battery,23,Bluetooth Speaker 456,Audio,Bluetooth Speaker,55.64,Moderate,57.5
P0108,performance,23,Wireless Earbuds 108,Audio,Wireless Earbuds,54.05,Moderate,57.5
P0391,quality,23,Smart Light 391,Home Appliances,Smart Light,53.23,Moderate,57.5
P0116,battery,23,Smart Fan 116,Home Appliances,Smart Fan,53.12,Moderate,57.5
P0041,quality,23,Headphones 41,Audio,Headphones,52.99,Low Demand + High Problem,57.5
P0279,battery,23,Tablet 279,Mobile,Tablet,52.96,Low Demand + High Problem,57.5
P0044,battery,23,Fitness Band 44,Wearables,Fitness Band,52.63,Moderate,57.5
P0131,battery,23,Smartphone 131,Mobile,Smartphone,51.57,Moderate,57.5
P0476,battery,23,Wireless Earbuds 476,Audio,Wireless Earbuds,50.98,Moderate,57.5
P0035,battery,23,Smartphone 35,Mobile,Smartphone,49.93,Low Demand + High Problem,57.5
P0114,quality,23,Smart Light 114,Home Appliances,Smart Light,49.0,Low Demand + High Problem,57.5
P0215,battery,23,Smart Light 215,Home Appliances,Smart Light,48.63,Moderate,57.5
P0310,battery,23,Fitness Band 310,Wearables,Fitness Band,47.79,Low Demand + High Problem,57.5
P0377,battery,23,Smart Ring 377,Wearables,Smart Ring,47.07,Moderate,57.5
P0072,quality,23,Smart Light 72,Home Appliances,Smart Light,46.94,Low Demand + High Problem,57.5
P0379,quality,23,Bluetooth Speaker 379,Audio,Bluetooth Speaker,46.26,Low Demand + High Problem,57.5
P0175,battery,23,Fitness Band 175,Wearables,Fitness Band,45.82,Low Demand + High Problem,57.5
P0097,quality,23,Fitness Watch 97,Watches,Fitness Watch,45.42,Low Demand + High Problem,57.5
P0292,delivery,23,Smart Fan 292,Home Appliances,Smart Fan,45.15,Low Demand + High Problem,57.5
P0500,quality,23,Wireless Earbuds 500,Audio,Wireless Earbuds,44.74,Moderate,57.5
P0368,quality,23,Headphones 368,Audio,Headphones,43.61,Moderate,57.5
P0272,quality,23,Tablet 272,Mobile,Tablet,43.57,Low Demand + High Problem,57.5
P0107,battery,23,Analog Watch 107,Watches,Analog Watch,43.39,Low Demand + High Problem,57.5
P0107,performance,23,Analog Watch 107,Watches,Analog Watch,43.39,Low Demand + High Problem,57.5
P0141,battery,23,Wireless Earbuds 141,Audio,Wireless Earbuds,42.92,Low Demand + High Problem,57.5
P0414,performance,23,Wireless Earbuds 414,Audio,Wireless Earbuds,42.47,Low Demand + High Problem,57.5
P0414,quality,23,Wireless Earbuds 414,Audio,Wireless Earbuds,42.47,Low Demand + High Problem,57.5
P0330,quality,23,Smart Watch 330,Watches,Smart Watch,42.22,Low Demand + High Problem,57.5
P0157,battery,23,Smartphone 157,Mobile,Smartphone,41.97,Low Demand + High Problem,57.5
P0274,battery,23,Smart Watch 274,Watches,Smart Watch,41.62,Low Demand + High Problem,57.5
P0490,quality,23,Smart Light 490,Home Appliances,Smart Light,41.09,Moderate,57.5
P0034,battery,23,Bluetooth Speaker 34,Audio,Bluetooth Speaker,40.56,Moderate,57.5
P0421,battery,23,Air Purifier 421,Home Appliances,Air Purifier,39.7,Low Demand + High Problem,57.5
P0421,quality,23,Air Purifier 421,Home Appliances,Air Purifier,39.7,Low Demand + High Problem,57.5
P0024,battery,23,Fitness Band 24,Wearables,Fitness Band,39.68,Low Demand + High Problem,57.5
P0246,battery,23,Fitness Watch 246,Watches,Fitness Watch,39.51,Low Demand + High Problem,57.5
P0313,performance,23,Smart Watch 313,Watches,Smart Watch,37.79,Low Demand + High Problem,57.5
P0086,battery,23,Analog Watch 86,Watches,Analog Watch,37.5,Low Demand + High Problem,57.5
P0037,battery,23,Analog Watch 37,Watches,Analog Watch,37.3,Low Demand + High Problem,57.5
P0084,performance,23,Fitness Band 84,Wearables,Fitness Band,37.11,Low Demand + High Problem,57.5
P0396,battery,23,Fitness Watch 396,Watches,Fitness Watch,36.72,Low Demand + High Problem,57.5
P0434,quality,23,Analog Watch 434,Watches,Analog Watch,36.43,Low Demand + High Problem,57.5
P0023,quality,23,Air Purifier 23,Home Appliances,Air Purifier,35.59,Low Demand + High Problem,57.5
P0002,quality,23,Smart Watch 2,Watches,Smart Watch,35.34,Low Demand + High Problem,57.5
P0436,quality,23,Wireless Earbuds 436,Audio,Wireless Earbuds,35.27,Low Demand + High Problem,57.5
P0031,battery,23,Fitness Band 31,Wearables,Fitness Band,34.34,Moderate,57.5
P0301,battery,23,Bluetooth Speaker 301,Audio,Bluetooth Speaker,32.9,Low Demand + High Problem,57.5
P0307,quality,23,Smartphone 307,Mobile,Smartphone,32.1,Low Demand + High Problem,57.5
P0068,battery,23,Headphones 68,Audio,Headphones,32.07,Low Demand + High Problem,57.5
P0081,quality,23,Headphones 81,Audio,Headphones,30.67,Moderate,57.5
P0316,battery,22,Wireless Earbuds 316,Audio,Wireless Earbuds,80.09,High Demand + High Problem,55.0
P0338,quality,22,Wireless Earbuds 338,Audio,Wireless Earbuds,77.17,High Demand + High Problem,55.0
P0230,performance,22,Smart Watch 230,Watches,Smart Watch,77.04,High Demand + High Problem,55.0
P0230,quality,22,Smart Watch 230,Watches,Smart Watch,77.04,High Demand + High Problem,55.0
P0345,battery,22,Tablet 345,Mobile,Tablet,75.09,High Demand + High Problem,55.0
P0345,quality,22,Tablet 345,Mobile,Tablet,75.09,High Demand + High Problem,55.0
P0474,quality,22,Bluetooth Speaker 474,Audio,Bluetooth Speaker,74.89,High Demand + High Problem,55.0
P0069,performance,22,Headphones 69,Audio,Headphones,72.94,High Demand + High Problem,55.0
P0491,battery,22,Tablet 491,Mobile,Tablet,72.73,High Demand + High Problem,55.0
P0280,quality,22,Smartphone 280,Mobile,Smartphone,72.14,High Demand + High Problem,55.0
P0389,battery,22,Fitness Watch 389,Watches,Fitness Watch,71.47,High Demand + High Problem,55.0
P0356,performance,22,Air Purifier 356,Home Appliances,Air Purifier,71.4,High Demand + High Problem,55.0
P0113,battery,22,Smart Watch 113,Watches,Smart Watch,71.1,High Demand + High Problem,55.0
P0110,quality,22,Smart Ring 110,Wearables,Smart Ring,70.92,High Demand + High Problem,55.0
P0142,quality,22,Smart Fan 142,Home Appliances,Smart Fan,70.25,High Demand + High Problem,55.0
P0405,battery,22,Air Purifier 405,Home Appliances,Air Purifier,68.21,High Demand + High Problem,55.0
P0033,quality,22,Smart Watch 33,Watches,Smart Watch,67.78,High Demand + High Problem,55.0
P0028,quality,22,Fitness Band 28,Wearables,Fitness Band,67.1,High Demand + High Problem,55.0
P0014,quality,22,Fitness Band 14,Wearables,Fitness Band,66.23,High Demand + High Problem,55.0
