product_id,product_name,category,complaint_category,complaint_count,problem_percentage
P0356,Air Purifier 356,Home Appliances,quality,23,22.115384615384613
P0456,Bluetooth Speaker 456,Audio,battery,23,25.842696629213485
P0041,Headphones 41,Audio,quality,23,19.82758620689655
P0415,Fitness Band 415,Wearables,quality,23,23.711340206185564
P0044,Fitness Band 44,Wearables,battery,23,21.49532710280374
P0271,Tablet 271,Mobile,performance,23,21.904761904761905
P0272,Tablet 272,Mobile,quality,23,20.72072072072072
P0141,Wireless Earbuds 141,Audio,battery,23,21.49532710280374
P0414,Wireless Earbuds 414,Audio,performance,23,22.772277227722775
P0414,Wireless Earbuds 414,Audio,quality,23,22.772277227722775
P0215,Smart Light 215,Home Appliances,battery,23,23.711340206185564
P0217,Fitness Watch 217,Watches,quality,23,22.54901960784314
P0359,Smart Light 359,Home Appliances,battery,23,23.46938775510204
P0084,Fitness Band 84,Wearables,performance,23,19.327731092436977
P0086,Analog Watch 86,Watches,battery,23,22.772277227722775
P0081,Headphones 81,Audio,quality,23,27.058823529411764
P0262,Headphones 262,Audio,battery,23,23.711340206185564
P0116,Smart Fan 116,Home Appliances,battery,23,26.744186046511626
P0419,Fitness Band 419,Wearables,quality,23,19.327731092436977
P0264,Tablet 264,Mobile,battery,23,30.263157894736842
P0113,Smart Watch 113,Watches,quality,23,23.711340206185564
P0114,Smart Light 114,Home Appliances,quality,23,21.296296296296298
P0115,Air Purifier 115,Home Appliances,battery,23,20.535714285714285
P0023,Air Purifier 23,Home Appliances,quality,23,21.69811320754717
P0024,Fitness Band 24,Wearables,battery,23,23.0
P0451,Bluetooth Speaker 451,Audio,quality,23,20.535714285714285
P0025,Smart Watch 25,Watches,quality,23,22.115384615384613
P0354,Smartphone 354,Mobile,battery,23,23.232323232323232
P0068,Headphones 68,Audio,battery,23,23.0
P0069,Headphones 69,Audio,battery,23,23.232323232323232
P0330,Smart Watch 330,Watches,quality,23,20.353982300884958
P0334,Fitness Band 334,Wearables,performance,23,21.296296296296298
P0034,Bluetooth Speaker 34,Audio,battery,23,28.04878048780488
P0035,Smartphone 35,Mobile,battery,23,20.353982300884958
P0254,Tablet 254,Mobile,battery,23,22.115384615384613
P0256,Smartphone 256,Mobile,battery,23,22.54901960784314
P0421,Air Purifier 421,Home Appliances,battery,23,19.82758620689655
P0421,Air Purifier 421,Home Appliances,quality,23,19.82758620689655
P0037,Analog Watch 37,Watches,battery,23,20.909090909090907
P0434,Analog Watch 434,Watches,quality,23,22.115384615384613
P0246,Fitness Watch 246,Watches,battery,23,24.210526315789473
P0131,Smartphone 131,Mobile,battery,23,26.744186046511626
P0436,Wireless Earbuds 436,Audio,quality,23,22.330097087378643
P0031,Fitness Band 31,Wearables,battery,23,26.744186046511626
P0133,Wireless Earbuds 133,Audio,battery,23,21.904761904761905
P0028,Fitness Band 28,Wearables,performance,23,21.69811320754717
P0171,Smart Watch 171,Watches,battery,23,29.48717948717949
P0175,Fitness Band 175,Wearables,battery,23,24.210526315789473
P0483,Smartphone 483,Mobile,battery,23,20.909090909090907
P0483,Smartphone 483,Mobile,quality,23,20.909090909090907
P0165,Bluetooth Speaker 165,Audio,quality,23,21.69811320754717
P0500,Wireless Earbuds 500,Audio,quality,23,25.0
P0409,Analog Watch 409,Watches,quality,22,21.153846153846153
P0335,Headphones 335,Audio,battery,22,22.68041237113402
P0280,Smartphone 280,Mobile,quality,22,21.568627450980394
P0279,Tablet 279,Mobile,performance,22,19.298245614035086
P0278,Tablet 278,Mobile,battery,22,24.175824175824175
P0420,Smart Ring 420,Wearables,battery,22,23.157894736842106
P0405,Air Purifier 405,Home Appliances,battery,22,23.157894736842106
P0416,Smart Ring 416,Wearables,battery,22,24.444444444444443
P0418,Smart Fan 418,Home Appliances,battery,22,26.190476190476193
P0336,Tablet 336,Mobile,battery,22,22.916666666666664
P0478,Smart Fan 478,Home Appliances,battery,22,26.506024096385545
P0475,Fitness Watch 475,Watches,battery,22,25.0
P0474,Bluetooth Speaker 474,Audio,quality,22,18.487394957983195
P0356,Air Purifier 356,Home Appliances,performance,22,21.153846153846153
P0345,Tablet 345,Mobile,battery,22,21.782178217821784
P0345,Tablet 345,Mobile,quality,22,21.782178217821784
P0070,Smart Watch 70,Watches,quality,22,20.952380952380953
P0085,Fitness Band 85,Wearables,quality,22,17.741935483870968
P0469,Smart Ring 469,Wearables,quality,22,22.916666666666664
P0013,Smart Ring 13,Wearables,battery,22,20.754716981132077
P0257,Analog Watch 257,Watches,quality,22,21.782178217821784
P0069,Headphones 69,Audio,performance,22,22.22222222222222
P0014,Fitness Band 14,Wearables,quality,22,23.404255319148938
P0027,Smart Ring 27,Wearables,quality,22,21.35922330097087
P0441,Smartphone 441,Mobile,battery,22,22.0
P0370,Tablet 370,Mobile,battery,22,21.153846153846153
P0309,Fitness Band 309,Wearables,quality,22,20.0
P0309,Fitness Band 309,Wearables,battery,22,20.0
P0121,Fitness Band 121,Wearables,quality,22,21.568627450980394
P0213,Wireless Earbuds 213,Audio,battery,22,20.5607476635514
P0140,Smartphone 140,Mobile,battery,22,23.91304347826087
P0371,Wireless Earbuds 371,Audio,performance,22,23.157894736842106
P0316,Wireless Earbuds 316,Audio,battery,22,19.130434782608695
P0033,Smart Watch 33,Watches,quality,22,19.298245614035086
P0286,Fitness Band 286,Wearables,quality,22,21.568627450980394
P0122,Smart Fan 122,Home Appliances,battery,22,22.0
P0197,Fitness Band 197,Wearables,battery,22,23.157894736842106
P0021,Wireless Earbuds 21,Audio,battery,22,23.404255319148938
P0142,Smart Fan 142,Home Appliances,quality,22,17.88617886178862
P0145,Fitness Band 145,Wearables,quality,22,18.803418803418804
P0361,Air Purifier 361,Home Appliances,battery,22,21.568627450980394
P0197,Fitness Band 197,Wearables,performance,22,23.157894736842106
P0018,Smart Ring 18,Wearables,quality,22,18.181818181818183
P0357,Tablet 357,Mobile,battery,22,29.333333333333332
P0463,Air Purifier 463,Home Appliances,quality,22,20.37037037037037
P0398,Wireless Earbuds 398,Audio,quality,22,22.22222222222222
P0253,Bluetooth Speaker 253,Audio,quality,22,19.298245614035086
P0118,Bluetooth Speaker 118,Audio,performance,22,18.487394957983195
P0118,Bluetooth Speaker 118,Audio,quality,22,18.487394957983195
P0059,Air Purifier 59,Home Appliances,battery,22,20.37037037037037
P0230,Smart Watch 230,Watches,quality,22,19.81981981981982
P0446,Tablet 446,Mobile,battery,22,24.175824175824175
P0230,Smart Watch 230,Watches,performance,22,19.81981981981982
P0300,Smart Watch 300,Watches,quality,22,22.68041237113402
P0346,Smart Ring 346,Wearables,quality,22,23.404255319148938
P0390,Smart Light 390,Home Appliances,quality,22,20.18348623853211
P0030,Tablet 30,Mobile,quality,22,23.655913978494624
P0155,Tablet 155,Mobile,battery,22,19.81981981981982
P0160,Smart Fan 160,Home Appliances,performance,22,18.803418803418804
P0006,Headphones 6,Audio,performance,22,20.754716981132077
P0338,Wireless Earbuds 338,Audio,quality,22,20.18348623853211
P0113,Smart Watch 113,Watches,battery,22,22.68041237113402
P0110,Smart Ring 110,Wearables,quality,22,16.666666666666664
P0491,Tablet 491,Mobile,battery,22,20.754716981132077
P0292,Smart Fan 292,Home Appliances,quality,22,16.666666666666664
P0134,Smartphone 134,Mobile,performance,22,20.754716981132077
P0372,Smart Watch 372,Watches,quality,22,19.642857142857142
P0223,Smartphone 223,Mobile,quality,22,23.404255319148938
P0134,Smartphone 134,Mobile,battery,22,20.754716981132077
P0378,Tablet 378,Mobile,performance,22,21.782178217821784
P0379,Bluetooth Speaker 379,Audio,battery,22,22.68041237113402
P0056,Analog Watch 56,Watches,performance,22,17.599999999999998
P0244,Air Purifier 244,Home Appliances,quality,22,21.568627450980394
P0307,Smartphone 307,Mobile,battery,22,21.35922330097087
P0434,Analog Watch 434,Watches,battery,22,21.153846153846153
P0028,Fitness Band 28,Wearables,quality,22,20.754716981132077
P0445,Bluetooth Speaker 445,Audio,quality,22,24.175824175824175
P0389,Fitness Watch 389,Watches,battery,22,22.68041237113402
P0163,Smart Ring 163,Wearables,quality,21,24.418604651162788
P0492,Smart Ring 492,Wearables,quality,21,20.792079207920793
P0337,Analog Watch 337,Watches,quality,21,18.26086956521739
P0149,Fitness Watch 149,Watches,quality,21,20.0
P0465,Fitness Band 465,Wearables,software,21,18.58407079646018
P0468,Fitness Band 468,Wearables,quality,21,19.090909090909093
P0470,Smart Light 470,Home Appliances,quality,21,20.192307692307693
P0326,Smart Watch 326,Watches,quality,21,20.588235294117645
P0083,Air Purifier 83,Home Appliances,quality,21,17.94871794871795
P0082,Fitness Watch 82,Watches,quality,21,21.875
P0328,Smartphone 328,Mobile,quality,21,18.421052631578945
P0181,Smart Light 181,Home Appliances,quality,21,17.355371900826448
P0151,Smart Ring 151,Wearables,quality,21,23.863636363636363
P0193,Fitness Band 193,Wearables,battery,21,30.0
P0349,Smart Fan 349,Home Appliances,quality,21,23.863636363636363
P0188,Headphones 188,Audio,quality,21,17.647058823529413
P0356,Air Purifier 356,Home Appliances,battery,21,20.192307692307693
P0475,Fitness Watch 475,Watches,quality,21,23.863636363636363
P0188,Headphones 188,Audio,performance,21,17.647058823529413
P0352,Smart Ring 352,Wearables,battery,21,25.925925925925924
P0344,Smartphone 344,Mobile,quality,21,20.588235294117645
P0344,Smartphone 344,Mobile,performance,21,20.588235294117645
P0332,Smart Watch 332,Watches,quality,21,21.21212121212121
P0045,Smart Ring 45,Wearables,quality,21,18.75
P0038,Tablet 38,Mobile,quality,21,18.91891891891892
P0417,Smart Light 417,Home Appliances,quality,21,21.428571428571427
P0143,Headphones 143,Audio,battery,21,24.705882352941178
P0087,Tablet 87,Mobile,quality,21,18.26086956521739
P0321,Smart Ring 321,Wearables,quality,21,19.444444444444446
P0359,Smart Light 359,Home Appliances,quality,21,21.428571428571427
P0066,Smart Fan 66,Home Appliances,quality,21,19.26605504587156
P0202,Fitness Watch 202,Watches,quality,21,21.21212121212121
P0254,Tablet 254,Mobile,performance,21,20.192307692307693
P0432,Air Purifier 432,Home Appliances,quality,21,22.340425531914892
P0282,Smartphone 282,Mobile,quality,21,19.444444444444446
P0447,Smartphone 447,Mobile,battery,21,20.0
P0026,Headphones 26,Audio,performance,21,20.192307692307693
P0218,Tablet 218,Mobile,quality,21,20.792079207920793
P0369,Air Purifier 369,Home Appliances,battery,21,18.75
P0371,Wireless Earbuds 371,Audio,battery,21,22.105263157894736
P0086,Analog Watch 86,Watches,performance,21,20.792079207920793
P0320,Smart Ring 320,Wearables,quality,21,18.75
P0220,Smart Ring 220,Wearables,battery,21,22.340425531914892
P0314,Smart Light 314,Home Appliances,quality,21,20.192307692307693
P0311,Smart Light 311,Home Appliances,battery,21,23.333333333333332
P0086,Analog Watch 86,Watches,quality,21,20.792079207920793
P0250,Fitness Band 250,Wearables,performance,21,19.626168224299064
P0454,Smart Fan 454,Home Appliances,battery,21,28.000000000000004
P0124,Smart Ring 124,Wearables,quality,21,20.588235294117645
P0212,Smartphone 212,Mobile,quality,21,23.595505617977526
P0211,Air Purifier 211,Home Appliances,performance,21,19.26605504587156
P0250,Fitness Band 250,Wearables,quality,21,19.626168224299064
P0287,Analog Watch 287,Watches,battery,21,21.428571428571427
P0394,Fitness Watch 394,Watches,performance,21,21.875
P0392,Wireless Earbuds 392,Audio,quality,21,21.649484536082475
P0288,Smart Ring 288,Wearables,quality,21,20.792079207920793
P0256,Smartphone 256,Mobile,performance,21,20.588235294117645
P0146,Air Purifier 146,Home Appliances,battery,21,18.75
P0462,Smart Ring 462,Wearables,performance,21,20.792079207920793
P0361,Air Purifier 361,Home Appliances,quality,21,20.588235294117645
P0064,Fitness Band 64,Wearables,battery,21,21.428571428571427
P0064,Fitness Band 64,Wearables,quality,21,21.428571428571427
P0209,Wireless Earbuds 209,Audio,quality,21,25.0
P0021,Wireless Earbuds 21,Audio,quality,21,22.340425531914892
P0207,Wireless Earbuds 207,Audio,battery,21,21.21212121212121
P0205,Tablet 205,Mobile,battery,21,24.705882352941178
P0126,Tablet 126,Mobile,performance,21,20.388349514563107
P0386,Smart Fan 386,Home Appliances,battery,21,28.37837837837838
P0233,Air Purifier 233,Home Appliances,battery,21,21.875
P0231,Smartphone 231,Mobile,battery,21,25.925925925925924
P0301,Bluetooth Speaker 301,Audio,quality,21,20.0
P0223,Smartphone 223,Mobile,battery,21,22.340425531914892
P0306,Fitness Band 306,Wearables,battery,21,20.0
P0058,Bluetooth Speaker 58,Audio,quality,21,19.26605504587156
P0095,Analog Watch 95,Watches,quality,21,20.388349514563107
P0436,Wireless Earbuds 436,Audio,battery,21,20.388349514563107
P0033,Smart Watch 33,Watches,performance,21,18.421052631578945
P0123,Smart Watch 123,Watches,quality,21,18.91891891891892
P0243,Bluetooth Speaker 243,Audio,quality,21,24.137931034482758
P0022,Analog Watch 22,Watches,performance,21,19.444444444444446
P0240,Tablet 240,Mobile,quality,21,23.595505617977526
P0103,Fitness Band 103,Wearables,battery,21,19.090909090909093
P0384,Bluetooth Speaker 384,Audio,battery,21,20.588235294117645
P0235,Smartphone 235,Mobile,quality,21,18.103448275862068
P0236,Fitness Band 236,Wearables,battery,21,24.705882352941178
P0128,Smart Light 128,Home Appliances,battery,21,19.81132075471698
P0100,Bluetooth Speaker 100,Audio,quality,21,21.875
P0099,Bluetooth Speaker 99,Audio,performance,21,19.444444444444446
P0276,Fitness Watch 276,Watches,quality,21,19.81132075471698
P0274,Smart Watch 274,Watches,quality,21,20.792079207920793
P0275,Tablet 275,Mobile,quality,21,17.94871794871795
P0340,Fitness Band 340,Wearables,performance,21,18.75
P0078,Smart Ring 78,Wearables,battery,21,21.0
P0339,Wireless Earbuds 339,Audio,battery,21,18.421052631578945
P0152,Wireless Earbuds 152,Audio,quality,21,22.82608695652174
P0179,Fitness Band 179,Wearables,quality,21,21.428571428571427
P0177,Wireless Earbuds 177,Audio,quality,21,21.649484536082475
P0010,Smart Light 10,Home Appliances,performance,21,19.090909090909093
P0483,Smartphone 483,Mobile,performance,21,19.090909090909093
P0496,Fitness Band 496,Wearables,performance,20,18.01801801801802
P0165,Bluetooth Speaker 165,Audio,performance,20,18.867924528301888
P0485,Smart Watch 485,Watches,performance,20,16.260162601626014
P0180,Smart Light 180,Home Appliances,battery,20,21.50537634408602
P0180,Smart Light 180,Home Appliances,quality,20,21.50537634408602
P0339,Wireless Earbuds 339,Audio,performance,20,17.543859649122805
P0077,Fitness Watch 77,Watches,battery,20,21.052631578947366
P0488,Smart Light 488,Home Appliances,quality,20,18.69158878504673
P0489,Headphones 489,Audio,battery,20,24.096385542168676
P0007,Tablet 7,Mobile,performance,20,23.25581395348837
P0007,Tablet 7,Mobile,quality,20,23.25581395348837
P0168,Smart Ring 168,Wearables,performance,20,20.833333333333336
P0172,Air Purifier 172,Home Appliances,quality,20,20.833333333333336
P0129,Air Purifier 129,Home Appliances,battery,20,21.978021978021978
P0292,Smart Fan 292,Home Appliances,performance,20,15.151515151515152
P0294,Smart Ring 294,Wearables,quality,20,21.27659574468085
P0098,Analog Watch 98,Watches,battery,20,21.27659574468085
P0381,Bluetooth Speaker 381,Audio,performance,20,20.833333333333336
P0437,Tablet 437,Mobile,performance,20,18.867924528301888
P0228,Fitness Watch 228,Watches,quality,20,20.408163265306122
P0376,Smart Fan 376,Home Appliances,quality,20,22.727272727272727
P0380,Fitness Band 380,Wearables,battery,20,19.41747572815534
P0303,Fitness Watch 303,Watches,quality,20,20.408163265306122
P0131,Smartphone 131,Mobile,quality,20,23.25581395348837
P0234,Air Purifier 234,Home Appliances,performance,20,21.052631578947366
P0136,Tablet 136,Mobile,comfort,20,18.51851851851852
P0374,Headphones 374,Audio,performance,20,18.69158878504673
P0308,Smart Watch 308,Watches,quality,20,18.01801801801802
P0388,Smart Fan 388,Home Appliances,battery,20,20.618556701030926
P0052,Bluetooth Speaker 52,Audio,battery,20,23.25581395348837
P0053,Tablet 53,Mobile,performance,20,19.230769230769234
P0243,Bluetooth Speaker 243,Audio,battery,20,22.988505747126435
P0245,Smart Ring 245,Wearables,battery,20,25.0
P0448,Smart Fan 448,Home Appliances,delivery,20,20.408163265306122
P0449,Bluetooth Speaker 449,Audio,quality,20,23.25581395348837
P0219,Smart Ring 219,Wearables,quality,20,17.699115044247787
P0093,Tablet 93,Mobile,quality,20,18.51851851851852
P0369,Air Purifier 369,Home Appliances,quality,20,17.857142857142858
P0366,Air Purifier 366,Home Appliances,quality,20,21.978021978021978
P0091,Tablet 91,Mobile,battery,20,18.867924528301888
P0317,Smart Light 317,Home Appliances,quality,20,20.0
P0138,Smart Fan 138,Home Appliances,quality,20,19.607843137254903
P0214,Fitness Band 214,Wearables,quality,20,19.230769230769234
P0246,Fitness Watch 246,Watches,quality,20,21.052631578947366
P0285,Smart Light 285,Home Appliances,battery,20,19.801980198019802
P0049,Smart Fan 49,Home Appliances,quality,20,19.230769230769234
P0431,Bluetooth Speaker 431,Audio,battery,20,23.809523809523807
P0431,Bluetooth Speaker 431,Audio,quality,20,23.809523809523807
P0142,Smart Fan 142,Home Appliances,comfort,20,16.260162601626014
P0459,Smart Watch 459,Watches,software,20,16.528925619834713
P0363,Tablet 363,Mobile,quality,20,19.607843137254903
P0364,Bluetooth Speaker 364,Audio,quality,20,21.052631578947366
P0063,Fitness Band 63,Wearables,quality,20,18.69158878504673
P0145,Fitness Band 145,Wearables,performance,20,17.094017094017094
P0201,Fitness Band 201,Wearables,performance,20,17.857142857142858
P0464,Smart Light 464,Home Appliances,battery,20,23.25581395348837
P0254,Tablet 254,Mobile,quality,20,19.230769230769234
P0399,Analog Watch 399,Watches,quality,20,27.397260273972602
P0282,Smartphone 282,Mobile,performance,20,18.51851851851852
P0104,Smartphone 104,Mobile,quality,20,18.69158878504673
